District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
North Carolina 12th,NC-12,NC,Health care,Immigration,Medicaid,Medicare,Mental health,Property taxes,Social security,Abortion,Pensions,Income tax,0.04,5.21,0.18,0.61,0,0.83,0.1,0.27,0.03,0.14,0.26,0.03,0.88,2.7,2.63,0.08,1,1.45,1.22,0.64,1.14,0,0.13,0.05,0,0,0.2,1.38,0.25,0.01,0.24,0.15,0.37,0.54,0.07,3.55,0.87,0.01,0.51,0.17,0.21,0.13,0,1.11,0.83,1.01,0.4,0.9,18.94,0.27,12.42,0.31,3.71,0.21,0.8,3.59,0,0.03,0.02,0,1.57,0.04,0.01,0.96,0.19,0,9.84,9.43,7.99,0.06,0.11,0.29,2.71,0.4,0.68,0.17,0.56,0.6,0.37,0.01,0,2.39,2.89,0.03,0.07,0.61,0.15,0.59,3.85,1.52,0.19,0.07,0.02,0.03,0.13,6.9,0.97,0.09,0,0,0.06,0.66,0.12,2.64,0.51,0,0.25,5.75,0.08,0.13,0.16,0.18,2.15,0,0.04,2.17,1.03,0.1,0,0,1.82,0.11,0.83,0.18,0.06,0.21,0.27,0,0.53
North Carolina 13th,NC-13,NC,Health care,Immigration,Medicare,Medicaid,Mental health,Social security,Abortion,Islam,Nuclear power,Common core,0.15,4.63,0.22,0.7,0.02,1.46,0.18,0.19,0.06,0.09,0.54,0.02,0.49,3.44,2.36,0.07,1.87,3.46,1.39,0.17,1.47,0,0.18,0.15,0,0.03,0.27,1.24,0.25,0,0.25,0.06,0.09,0.8,0.11,0.88,1.21,0.03,0.75,0.14,0.28,0.11,0,1.16,1.06,1.43,0.22,0.86,18.44,0.26,14.19,1.07,1.94,0.29,0.93,3.75,0,0.01,0.03,0,2.18,0.01,0.03,0.45,0.29,0,9.55,9.91,6.67,0.13,0.11,0.39,2.95,0.4,0.73,0.32,0.55,0.48,0.19,0,0,3.57,3.01,0,0.04,0.71,0.55,0.33,1.96,1.38,0.53,0.01,0,0,0.19,3.25,0.46,0.08,0,0,0.04,0.73,0.07,3.35,0.29,0,0.67,4.65,0.05,0.11,0.11,0.24,2.7,0,0.14,2.31,1.4,0.06,0,0.01,2.05,0.1,0.74,0.25,0.02,0.29,0.13,0.02,0.64
North Dakota At-Large,ND-AL,ND,Health care,Medicare,Women's health,Immigration,Mental health,Confederate states,NATO,Property taxes,Iraq War,Common core,4.58,4.52,0.26,0.5,0.22,0.68,0.08,0.44,0.05,0.16,0.5,0.03,0.49,3,0.12,0.02,1.09,5.15,5.55,0.13,0.13,0.05,0.08,0.12,0.01,0.05,0.12,0.76,0.25,0,0.16,0.17,0.62,0.23,0.08,0.85,1.18,0,0.25,0.17,0.21,0.27,0,1.03,0.71,1.02,0.23,1.26,18.51,0.25,8.33,0.15,1.98,5.17,0.57,2.31,0,0.07,0.03,0.03,2.56,0,0.03,1.07,0.31,0,2.96,11.95,6.89,0.06,0.09,0.31,2.12,0.14,0.68,0.09,0.24,5.24,0.14,0.09,0.02,0.95,1.7,0.02,0.02,0.47,0.21,0.41,1.4,1.69,0.18,0.05,0,0,0.23,5.22,0.54,0.11,0,0,0.05,0.56,0.54,1.75,0.22,0,0.37,3.21,0.3,0.06,0.13,0.05,1.82,0,0.02,1.29,1.03,0.16,0,0,1.56,0.07,0.69,0.03,0.05,0.19,0.44,0,9.52
Nebraska 1st,NE-01,NE,Health care,Medicaid,Immigration,Medicare,Mental health,United Nations,NAFTA,Social security,Nuclear power,Abortion,1.32,3.75,1.26,0.56,0.02,1.19,0.01,0.55,0.02,0.05,0.77,0.01,0.2,3.74,0.25,0.02,0.79,0.76,1.04,0.42,2.98,0.02,0.05,0.02,0,0,0.11,0.76,0.08,0,0.06,0.1,0.07,0.3,0.17,1.56,0.56,0.04,0.64,0.19,0.04,0.08,0,2.34,0.59,0.55,0.48,0.41,25.06,0.12,13.72,0.99,1.95,1.55,1.3,2.46,0,0.01,0.02,0,0.83,0.01,0.01,1.32,0.31,0,14.47,9.34,5.34,0.29,0.31,0.16,2.04,4.32,1.47,0.08,0.69,2.05,0.95,0,0,4.18,2.36,0.01,0.01,0.45,0.13,0.26,1.2,3.21,0.05,0.02,0,0.03,0.04,3.05,0.23,0.01,0,0,0.03,0.51,0.02,2.97,0.12,0,0.41,4.23,0.04,0.14,0.3,0.07,1.2,0,0.07,0.89,0.87,0.27,0,0,4.44,0.04,0.42,0.18,0.04,0.1,0.12,0,1.41
Nebraska 2nd,NE-02,NE,Health care,Electoral college,Medicare,Immigration,Medicaid,Capital punishment,Mental health,Abortion,Nuclear power,Social security,0.23,5.21,0.54,0.25,0.27,0.78,0.04,0.79,0.03,0.11,0.4,0,0.79,5.8,0.61,0.26,0.83,1.15,0.91,0.77,0.86,0.01,0.03,0.02,0.2,0.01,0.17,12.69,0.09,0,0.13,0.03,0.17,0.34,0.05,2.11,0.72,0.01,0.27,0.29,0.1,0.1,0,0.6,1.84,1.16,0.13,0.63,15.38,0.59,7.65,0.34,3.01,0.54,1.29,2.95,0,0.01,0.02,0,1.45,0,0.01,0.42,0.13,0,7.32,11.12,5.38,0.05,0.04,0.38,3.38,0.76,0.89,0.33,0.33,0.38,0.38,0.02,0,4.47,2.93,0.01,0.04,0.52,0.26,0.21,2.21,1.45,0.28,0.01,0,0.03,0.28,3.56,0.74,0.05,0,0,0.01,0.6,0.07,2.22,0.62,0,1.03,4.1,0.2,0.06,0.07,0.06,1.14,0,0.03,1.87,0.56,0.05,0,0,2.72,0.07,0.91,0.34,0.09,0.1,0.68,0,0.91
Nebraska 3rd,NE-03,NE,Health care,Medicaid,Immigration,Medicare,Mental health,Social security,Abortion,September 11 attacks,Minimum wage,Nuclear power,0.29,4.63,0.12,0.17,0.32,0.91,0.13,0.21,0,0,0.07,0,0.06,3.04,0.19,0,0.83,2.17,1.14,0.17,0.69,0.14,0,0,0,0,0.18,0.61,0.2,0,0.18,0.17,0.29,2.04,0.07,0.72,0.3,0,0.13,0.07,0.16,0.07,0,0.58,0.95,0.68,0.37,0.26,24.31,0.38,13.69,0.2,2.36,0.24,0.59,2.89,0,0,0.07,0.07,2.03,0,0,0.19,0.13,0,15.03,12.34,9.12,0,0,0.41,3.85,0.31,1.39,0.13,0.5,0.71,0.31,0,0,3.28,2.36,0,0,0.5,0.07,0.14,1.27,1.11,0,0,0,0.07,0.17,1.14,1.44,0.3,0,0,0,0.68,0.23,4.02,0.23,0,0.25,6.07,0.06,0.17,0.33,0.17,1.35,0,0.5,2.76,1.87,0,0,0,3.22,0.23,0.8,0.06,0.17,0.13,0.3,0,0.58
New Hampshire 1st,NH-01,NH,Health care,Medicare,Immigration,Mental health,Social security,Medicaid,Property taxes,Terrorism,Charter schools,Abortion,0.16,3.76,0.34,0.86,0.13,0.68,0.03,0.34,0.16,0.06,0.17,0.05,0.37,3.33,3.91,0.19,1.43,1.38,1.34,0.11,0.44,0,0.11,0,0,0,0.11,1.26,0.35,0,0.11,0.24,0.16,0.67,0.03,1.48,1.14,0,0.6,0.05,0.18,0.46,0,1.23,0.42,0.87,0.41,1.17,18.18,0.11,10.55,0.33,3.37,0.5,1.05,1.94,0,0,0,0,1.42,0,0,0.42,0.24,0,5.95,12.44,10.28,0.16,0,0.35,2.53,0.3,0.68,0.44,1.05,0.52,0.21,0,0,0.97,3.68,0.21,0.03,0.52,0.3,0.45,2.86,3.22,0.22,0.03,0.03,0.14,0.19,5.02,1.09,0.05,0,0,0.13,0.36,0.03,2.29,0.7,0,0.29,7.23,0.14,0.08,0.34,0.21,2.71,0,0.05,4.27,1.32,0.14,0,0,2.15,0.13,0.24,0.32,0.21,0.6,0.08,0,1.28
New Hampshire 2nd,NH-02,NH,Health care,Mental health,Medicare,Immigration,Social security,Abortion,September 11 attacks,Minimum wage,Property taxes,Medicaid,0.57,6.06,0.14,0.83,0.04,1.48,0,0.71,0,1.8,0.27,0,1.17,3.43,1.49,0.22,4.19,3.29,0.28,0.11,0.19,0,0.08,0.04,0,0,0.12,0.76,0.64,0,0.08,0.07,0.11,0.33,0.04,1.89,1.05,0,0.07,0.04,0.68,0.11,0,1.43,0.34,2.21,0.83,0.37,21.84,0.15,10.06,0.07,2.24,0.8,1.25,3.15,0,0,0,0,1.04,0,0,0.63,0.29,0,4.52,11.55,14.3,0,0.11,0.18,5.27,0.08,1.32,0.3,0.19,0.47,0.79,0.04,0,0.57,2,0,0.18,0.22,0.07,0.14,1.03,2.01,0.04,0,0,0.04,0.04,5.06,0.85,0.04,0,0,0.11,0.26,0.04,5.77,0.18,0,0.36,6.48,0.04,1.11,0.04,0.21,1.53,0,0.04,2.15,2.27,0,0,0,1.49,0.04,0.66,0.04,0.62,0.11,1.25,0,0.71
New Jersey 1st,NJ-01,NJ,Immigration,Health care,Medicare,Social security,Pensions,Sick leave,Minimum wage,United Nations,Legality of cannabis,Mental health,0.84,4.55,0.14,0,0,0.7,0,1.74,0,0.15,0,0,0.43,3.2,1.45,0.07,1.16,2.25,2.1,1.13,0.55,0,0,0.15,0,0,0.07,0.96,0.07,0.15,0.3,0.21,0,0.71,0.3,2.79,2.07,0,0.35,0,0.34,0,0,0.62,0.5,1.57,0.15,1.82,10.29,0.2,15.12,0.2,2.35,0.2,1.3,4.46,0,0,0,0,5.91,0,0,0.34,0,0,3.58,9.75,4.94,0,0.45,0.51,6.89,0.44,1.29,0.49,0.15,1.04,0.19,0,0,0.47,2.9,0,0,0.77,0.41,0.52,7.58,2.46,0.76,0,0,0,0.07,4.01,0.78,0,0,0,0,0.28,0.5,4.01,7.12,0,0.56,8.32,0.47,0,0,0,3.55,0,0,1.95,3.66,0,0,0,6.5,0.07,0.14,0,0,0.57,0.5,0,2.75
New Jersey 2nd,NJ-02,NJ,Immigration,September 11 attacks,Pensions,Sick leave,Health care,Islam,Medicare,Property taxes,Abortion,Legality of cannabis,1.35,5.37,1.35,0.23,0,0.69,0,0,0,0.23,0,0,0.22,1.64,1.36,0,0.22,3.6,0.22,0,0.23,0,0,0,0,0,1.24,0,0.23,0,0,0.46,0.22,0.45,0,1.11,0,0,0,0,0,0.23,0,0.7,0,1.1,0,2.62,7.5,0.71,12.39,0,1.14,1.45,2.43,7.29,0,0,0,0,5.34,0,0,0.22,0,0,3.29,7.17,4.19,0.23,0,2.62,4.25,0,2.54,0,0,0.88,1.35,0,0,5.02,3.82,0,0,0,0,0.44,10.41,1.36,0,0,0,0,0,6.01,0,0,0,0,0.23,2.67,0.44,11.69,8.13,0,0.65,4.18,0,0,0,0.22,1.31,0,0,2.56,2.17,0,0,0,1.83,0,0,0.23,0,0.22,0.23,0,0.93
New Jersey 3rd,NJ-03,NJ,Immigration,Health care,Medicare,Pensions,Sick leave,Legality of cannabis,Mental health,Social security,Property taxes,Medicaid,0.19,4.65,0.26,0.61,0,1.3,0.05,0.55,0,0.26,0.57,0,0.58,4.26,1.54,0.11,1.1,2.44,0.85,0.5,0.71,0,0.02,0.05,0,0,0.11,1.27,0.48,0,0.22,0.34,0.14,0.54,0.13,1.94,1.2,0,0.35,0.3,0.48,0.24,0,0.47,0.3,2.24,0.19,1.18,15.98,0.57,17.51,0.64,3.24,0.22,1.23,2.92,0,0,0.01,0,7.94,0.02,0.05,0.8,0.4,0,6.66,13.89,7.22,0.08,0.27,0.36,4.74,0.14,0.96,0.35,0.45,0.62,0.29,0,0,1.57,3.24,0,0.06,1.03,0.02,0.25,9.63,2.38,0.09,0.03,0,0,0.12,6.67,1.12,0.2,0,0,0.08,0.87,0.25,4,9.6,0,1.06,6.69,0.09,0.23,0.27,0.37,2.52,0,0.12,2.58,1.14,0.1,0,0,2.43,0.11,0.52,0.08,0.11,0.43,0.54,0,0.74
New Jersey 4th,NJ-04,NJ,Medicare,Health care,Immigration,Legality of cannabis,Medicaid,Sick leave,Pensions,Mental health,Social security,Property taxes,0.19,4.71,0.15,0.58,0.02,0.86,0.08,0.27,0.11,0.15,0.19,0,0.4,3.84,0.61,0.09,1.41,2.78,1.34,0.46,1.6,0,0.24,0.04,0.02,0,0.11,0.83,0.06,0,0.13,0.14,0.2,0.42,0.06,1.7,1.58,0,0.42,0.13,1,0.09,0,3.03,0.36,0.92,0.22,1.54,17.15,0.48,12.97,0.62,2.13,0.46,1.68,3.62,0.11,0.05,0.02,0.04,9.68,0.06,0.04,0.69,0.06,0,7.94,18.49,6.74,0.05,0.18,0.37,3.51,0.36,0.5,0.38,0.39,0.57,0.3,0,0,1.32,2.88,0.04,0.04,0.66,0.11,0.64,7.35,1.69,0.33,0.04,0,0,0.07,5.23,0.73,0.06,0,0,0.09,0.47,0.05,3.8,7.61,0,0.31,5.74,0.08,0.13,0.1,0.22,1.86,0,0.04,4.05,1.35,0.35,0,0,2.22,0.26,0.41,0.2,0.11,0.22,0.22,0,0.62
New Jersey 5th,NJ-05,NJ,Immigration,Health care,Medicare,Pensions,Abortion,Minimum wage,Mental health,Medicaid,Legality of cannabis,Social security,0.43,5.29,0.48,1.28,0,0.75,0.07,0.21,0.05,0.13,0.3,0.15,0.94,3.42,1.46,0.17,1.81,3.6,1.3,0.28,0.68,0,0.05,0,0,0,0.05,1.15,0.45,0,0.13,0.28,0.49,1.1,0.15,1.04,0.9,0,0.93,0.07,0.63,0.43,0,1.48,0.68,0.7,0.14,3.58,15.75,0.8,16.79,0.47,3.07,0.51,1.2,2.89,0,0.13,0,0,5.03,0,0.21,0.38,0.22,0,5.06,13.22,5.08,0,0.07,0.87,5.25,0.47,1.23,0.35,0.26,0.79,0.44,0.05,0.07,0.57,3.53,0.07,0.12,0.51,0,0.76,5.79,1.88,0,0.16,0,0,0,4.61,1.07,0,0,0,0.07,0.46,0.05,3.21,4.72,0,0.15,4.95,0.23,0.19,0.18,0.15,1.39,0,0,2.87,1.19,0,0,0,3.17,0.4,0.27,0.07,0.15,0.97,2.55,0,1.2
New Jersey 6th,NJ-06,NJ,Immigration,Health care,Medicare,Medicaid,Pensions,Islam,Social security,Mental health,Sick leave,Property taxes,0.09,3.65,0.19,1.55,0.02,0.91,0,0.38,0.08,0.13,0.13,0,0.78,3.09,1.17,0.13,1.29,2.53,0.87,0.18,0.96,0,0.27,0.08,0.01,0,0.42,1.09,0.36,0,0.12,0.31,0.41,0.8,0.18,2.15,1.15,0.03,0.18,0.14,0.3,0.08,0,0.61,0.41,1.4,0.55,1.31,16.19,0.31,16.87,0.4,3.22,0.29,1,7.24,0,0.06,0.01,0,5.05,0,0.01,0.46,0.21,0,7.9,14.2,5.61,0.08,0.29,0.45,5.13,0.47,1.57,0.3,0.63,0.63,0.82,0,0,1.22,3.05,0.09,0.08,0.69,0.15,1.72,7.3,1.7,0.98,0.01,0,0,0.05,5.4,1.13,0.05,0,0,0.07,0.6,0.25,4.16,5.42,0,0.37,5.74,0.19,0.13,0.11,0.23,3.74,0,0.01,2.98,1.55,0.11,0,0,3.5,0.06,1.33,0.22,0.11,0.3,0.23,0.02,0.4
New Jersey 7th,NJ-07,NJ,Health care,Immigration,Medicare,Mental health,Sick leave,Pensions,Legality of cannabis,Social security,Minimum wage,September 11 attacks,0.27,3.32,0.41,0.81,0,1.46,0,0.4,0.04,0.16,0.32,0,0.81,4,1.37,0.27,1.41,2.53,0.73,0.33,0.73,0.02,0.08,0.09,0,0.06,0.22,1.6,0.33,0,0.04,0.41,0.37,0.81,0.11,2.53,0.89,0.13,0.4,0.2,0.38,0.2,0,1.18,1,1.18,0.45,1.21,16.84,0.41,16.06,0.46,2.58,0.44,1.27,3.84,0,0.06,0.02,0,5.61,0,0.01,1.16,0.27,0,4.37,10.78,7.04,0.01,0.15,0.31,4.99,0.44,0.81,0.06,0.38,0.68,0.92,0,0,1.21,2.56,0.02,0.05,0.89,0.02,0.76,5.73,1.48,0.2,0.1,0,0,0.02,4.45,1.01,0.07,0.01,0,0.08,0.52,0.1,4.98,6.7,0,0.39,5.55,0.11,0.24,0.08,0.29,3.14,0,0,3.3,1.05,0.05,0,0,4.18,0.15,0.5,0.32,0.12,0.28,0.25,0.02,0.75
New Jersey 8th,NJ-08,NJ,Immigration,Health care,September 11 attacks,Pensions,Medicare,Medicaid,Mental health,United Nations,Islam,Property taxes,0.35,3.7,0.18,0.95,0,1.22,0.09,0.2,0,0.19,0.38,0,0.36,3.32,3.3,0.37,1.07,1.45,0.44,0.19,0.76,0,0,0,0,0,0,1.42,0,0,0.1,0,0.18,1.01,0.09,1.99,1.39,0.09,0.37,0.09,0.09,0.56,0,0.48,0.56,0.8,0,0.75,11.88,0.19,14.82,0.19,2.28,0.28,1.61,5.88,0,0.09,0.19,0.09,3.88,0,0.38,0.36,0.1,0,6.37,7.35,6.32,0.19,0.09,0.09,4.4,0.76,0.18,0.46,0.38,0.72,0.35,0,0,1.7,1.79,0,0,0.93,0.37,0.63,7.46,0.75,0.09,0,0,0.09,0,4.71,1.51,0.09,0,0,0,1.13,0,7.63,3.62,0,0.54,4.26,0,0.09,0.09,0.09,1.07,0,0,3.9,1.52,0,0,0,6.08,0,0.54,0.28,0.09,0.18,0.28,0,0.85
New Jersey 9th,NJ-09,NJ,Immigration,Health care,Islam,Medicare,United Nations,Property taxes,Pensions,Medicaid,Mental health,Abortion,0.36,4.09,0.34,1.09,0,0.9,0.1,0.29,0.05,0.02,0.12,0.01,0.82,3.42,2.43,0.04,1.66,1.24,0.58,0.6,1.95,0,0.44,0.01,0,0.03,0.31,3.33,0.07,0.05,0.28,0.04,0.33,0.78,0.04,2.29,0.67,0.01,0.15,0.37,0.1,0.12,0,1.23,0.4,1.64,0.15,2.45,13.95,0.42,17.89,0.42,3.12,0.16,2.28,10.68,0,0.16,0.14,0,2.91,0,0,0.47,0.67,0,5.11,9.59,4.78,0,0.35,1.12,3.97,0.41,0.93,0.09,1.06,1.12,1.81,0.01,0,2.33,2.36,0,0.1,0.7,0.3,1.09,5.35,2.22,0.06,0.01,0.03,0.13,0.01,5.42,1.23,0.13,0.02,0,0.13,0.54,0.02,3.14,2.85,0,0.6,3.84,0.17,0.36,0.04,0.23,3.79,0,0.03,3.11,1.67,0.05,0,0,5.59,0.11,0.32,0.03,0.41,1.22,0.38,0.07,0.36
New Jersey 10th,NJ-10,NJ,Immigration,Health care,Medicare,Mental health,Islam,Pensions,Medicaid,United Nations,Property taxes,September 11 attacks,0.27,5.15,0.46,0.77,0.02,1.52,0.15,0.39,0.05,0.28,0.37,0.07,0.47,3.54,4.35,0.11,2.83,2.8,1.14,0.43,1.43,0,0.16,0.05,0,0,0.27,0.78,0.11,0,0.3,0.51,0.13,0.79,0.16,2.58,1.38,0.02,0.51,0.16,0.44,0.28,0,1.11,0.51,2.01,0.3,1.35,15.24,0.42,17.77,0.41,2.64,0.32,1.46,6.24,0,0.05,0.05,0.02,4.37,0.05,0.08,0.66,0.21,0,5.9,10.1,7.35,0.07,0.12,0.41,4.1,0.55,0.75,0.19,0.42,0.76,0.78,0,0,1.48,2.23,0.01,0.09,0.9,0.26,0.82,5.91,2.94,0.28,0.01,0.01,0.02,0.17,5.57,1.14,0.02,0,0.02,0.06,0.82,0.05,5.37,3.47,0,0.48,4.1,0.14,0.1,0.14,0.32,2.1,0,0.01,3.04,1.44,0.06,0,0.02,5.62,0.11,0.64,0.23,0.07,0.35,0.31,0,0.86
New Jersey 11th,NJ-11,NJ,Immigration,Medicare,Health care,Sick leave,Mental health,Property taxes,Social security,Pensions,Legality of cannabis,Minimum wage,0.23,3.27,0.27,0.78,0,0.59,0.09,0.31,0.08,0.1,0.3,0,0.63,3.13,1.05,0.07,1.21,2.28,0.8,0.68,1.01,0.02,0.12,0.07,0,0,0.35,0.7,0.31,0,0.24,0.59,0.52,0.52,0.25,2.1,1.37,0.03,0.29,0.04,0.47,0.3,0,0.71,0.78,0.73,0.62,1.19,14.72,0.13,15.1,0.45,3.28,0.45,1.13,4.19,0,0.03,0,0,5.16,0,0.05,0.81,0.3,0,4.7,14.97,6.22,0.09,0.1,0.3,5,0.2,1.05,0.08,0.74,0.9,0.64,0.07,0.03,3.49,3.78,0.09,0.12,0.57,0.08,1.28,5.82,2.12,0.18,0.02,0,0,0.1,6.16,0.93,0,0,0,0.12,1.08,0.28,4.76,7.29,0,0.4,6.03,0.1,0.07,0.07,0.35,3.18,0,0.1,2.68,1.12,0.14,0,0,2.9,0.17,0.45,0.71,0.21,0.15,0.29,0,1.32
New Jersey 12th,NJ-12,NJ,Health care,Immigration,Medicare,Mental health,Islam,Pensions,September 11 attacks,Legality of cannabis,Property taxes,Medicaid,0.29,4.46,0.67,1.32,0.04,1.48,0.13,0.69,0.11,0.06,0.06,0.04,0.49,4.27,3.11,0.06,1.15,3.19,2.2,0.34,0.88,0.02,0.44,0.03,0.01,0.02,1.36,1.31,0.26,0,0.07,0.37,0.46,0.74,0.2,3.02,0.83,0.02,0.33,0.45,0.18,0.17,0,1.97,0.26,1.45,0.41,2.44,20.2,0.39,17.93,0.64,2.2,0.17,1.65,6.4,0,0.06,0.05,0.01,5.16,0,0.09,0.75,0.16,0,4.87,11.03,9.6,0.04,0.26,0.8,4.4,1.07,0.77,0.24,0.64,2.14,0.52,0.03,0,2.17,2.88,0.05,0.11,0.6,0.34,1.25,6.21,2.96,0.28,0.03,0,0,0.09,4.91,1.15,0.03,0,0,0.08,0.76,0.25,5.23,4.34,0,0.32,3.87,0.13,0.21,0.11,0.44,2.35,0,0.05,3.8,1.03,0.21,0,0,4.7,0.12,0.88,0.14,0.09,0.61,0.41,0.03,0.82
New Mexico 1st,NM-01,NM,Medicaid,Medicare,Health care,Immigration,Social security,Property taxes,Mental health,Common core,Charter schools,Abortion,0.46,3.87,0.08,0.21,0,0.43,0.07,0.27,0.02,0.23,0.16,0,0.3,1.7,4.31,0.01,0.74,4.41,1.13,0.13,0.98,0.01,0.59,0.04,0,0.01,0.13,0.62,0.18,0.02,0.04,0.09,0.04,0.81,0.04,1.22,0.35,0.02,0.68,0.07,0.1,0.07,0,0.92,0.26,0.46,0.2,0.87,13.05,0.38,10.92,0.65,2.06,0.17,0.95,1.28,0,0.01,0,0.01,0.95,0,0.01,0.32,0.16,0,17.23,13.69,4.73,0.1,0.08,0.16,3.11,0.19,0.36,0.6,0.67,0.28,0.13,0,0,2.89,1.35,0.01,0.04,0.26,0.05,0.22,0.96,2.5,0.05,0.02,0.06,0.01,0.02,4.9,0.63,0.06,0,0.01,0.04,0.69,0.12,1.91,0.29,0,0.58,7.33,0.05,0.05,0.08,0.08,1.63,0,0.06,2.26,2.45,0.07,0,0,1.41,0.07,0.92,0.07,0.1,0.11,0.09,0,0.86
New Mexico 2nd,NM-02,NM,Health care,Medicare,Immigration,Medicaid,First amendment,Mental health,Torture,Political corruption,September 11 attacks,Terrorism,1.17,2.48,0,1.27,0,1.24,0,0,0,0,0,0,0,3.93,1.18,0,0,2.4,2.41,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,1.2,8.61,0,3.64,0,3.54,1.24,0,0,0,3.57,0,0,18.84,0,11.83,1.25,1.18,1.26,1.26,3.54,0,0,0,0,0,0,0,0,0,0,11.7,13.6,5.88,0,0,1.24,4.72,0,0,0,0,0,0,0,0,4.74,0,0,0,0,0,0,0,0,5.03,0,0,0,0,2.35,0,0,0,0,0,0,0,4.98,0,0,1.18,4.71,0,0,2.39,0,0,0,0,4.98,5.83,0,0,0,0,0,1.21,0,1.19,0,0,0,0
New Mexico 3rd,NM-03,NM,Medicare,Immigration,Medicaid,Health care,Abortion,Property taxes,Income tax,Mental health,Mexico-United States barrier,Syrian civil war,4.58,8.85,0.05,0.34,0,0.59,0,0.29,0.05,0.26,0.1,0,0.61,2.17,1.46,0,1.09,2.39,1.14,0.19,1.49,0.09,0.09,0.05,0,0,0.06,0.58,0.23,0.02,0.03,0.11,0.02,0.38,0.1,0.63,1.89,0.02,0.25,0,0.22,0.2,0,0.67,0.6,0.92,0.25,0.55,9.58,1.05,16,0.64,6.23,0.2,0.55,2.07,0,0.05,0.06,0,1.21,0,0.05,1.45,0.02,0,9.66,18.89,5.57,4.74,0.15,0.95,2.54,0.03,0.76,0.17,0.33,0.67,0.07,0,0,2.16,1.63,0,0.02,0.49,0.07,0.18,1.22,2.42,0.28,0.03,0.03,0,0.05,7.05,0.98,0.02,0,0,0.08,0.74,0.12,1.79,0.12,0,0.19,4.45,0.08,0.21,0.05,4.63,0.59,0,0.02,2.15,0.96,0,0,0,0.89,0.1,0.46,0.49,0.15,0.11,0.08,0,1.16
Nevada 1st,NV-01,NV,Immigration,Medicaid,Health care,Medicare,Mental health,Social security,Abortion,Minimum wage,Capital punishment,Planned Parenthood,0.08,4.9,0.26,0.53,0.01,0.92,0.06,0.38,0.06,0.25,0.37,0.01,0.51,3.2,2.17,0.04,1.08,2.16,1.18,0.56,2.04,0.02,0.11,0.06,0,0.01,0.19,1.21,0.14,0.01,0.19,0.19,0.23,0.74,0.09,0.87,0.81,0.03,0.36,0.19,0.17,0.08,0,0.8,0.62,1.48,0.22,0.84,11.79,0.34,15.43,0.27,2.17,0.13,0.73,2.29,0.01,0.02,0.09,0,1.69,0,0.02,0.56,0.25,0,12.29,8.8,6.32,0.09,0.14,0.44,4.4,0.62,0.8,0.2,0.64,0.53,0.25,0.01,0,1.77,2.01,0.01,0.04,0.75,0.24,0.34,2.16,2.87,0.2,0.02,0,0.02,0.06,2.01,1.13,0.13,0,0.01,0.05,0.6,0.19,2.56,0.32,0,1.2,5.27,0.13,0.15,0.07,0.08,1.49,0,0.05,2.57,1.33,0.15,0,0.01,1.81,0.04,1.41,0.24,0.07,0.81,0.36,0.01,0.96
