District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Michigan 12th,MI-12,MI,Health care,Medicaid,Immigration,Islam,Medicare,Minimum wage,Social security,Mental health,Abortion,Legality of cannabis,0.37,5.79,0.15,0.89,0.02,0.84,0.06,0.43,0.05,0.5,0.24,0.09,0.32,1.45,0.59,0.17,2.46,1.99,0.74,0.29,0.49,0.01,0.16,0.07,0,0.01,0.7,1.04,0.21,0.01,0.28,0.2,0.09,0.33,0.17,1.81,1.94,0.02,0.21,0.17,0.17,0.31,0,0.65,2.5,2,0.38,0.85,17.7,0.47,8.48,0.12,2.98,0.27,1.53,8.32,0.1,0.01,0.01,0,4.16,0,0.03,0.64,0.23,0,8.58,8.05,6.31,0.03,0.31,0.19,7.03,0.51,1.4,0.26,0.43,0.44,0.53,0.01,0.01,1.33,1.49,0,0.09,0.89,0.11,0.17,2.13,2.08,0.08,0,0,0.01,0.04,2.81,0.64,0.01,0,0.02,0.04,0.68,0.04,2.96,0.4,0,0.32,6.52,0.1,0.18,0.21,0.34,2.12,0,0.03,1.62,3.2,0.11,0,0,2.57,0.15,0.34,0.07,0.07,0.21,0.25,0,0.87
Michigan 13th,MI-13,MI,Health care,Medicare,Medicaid,Social security,Mental health,Abortion,Immigration,Minimum wage,Legality of cannabis,Islam,0.19,6.41,0.28,0.6,0,0.8,0,0.47,0,0.13,0.2,0.05,0.55,1.77,1.68,0.14,1.73,2.14,1.03,0.05,0.14,0.04,0,0,0,0,0.19,0.69,0.34,0,0.05,0,0,0.38,0.05,1.77,1.84,0,0.28,0.14,0.32,0.09,0,0.56,2.89,0.42,0.09,0.77,16.12,0.19,6.12,0.18,1.66,0.14,1.42,4,0,0,0.05,0,4.09,0,0,0.52,0.19,0,8.82,12.29,6.82,0,0.4,0.42,4.93,0.3,1.63,0.1,0.42,0.66,0.14,0.56,0,0.92,1.41,0,0,0.55,0,0.09,1.98,3.49,0.09,0.09,0,0,0,3.12,0.54,0,0,0,0,0.51,0.23,2.94,0.84,0,0.23,8.37,0.15,0.13,0.09,0.2,2.04,0,0.19,1.07,1.19,0.19,0,0,1.13,0.05,0.23,0.05,0,0.32,0.19,0,0.27
Michigan 14th,MI-14,MI,Health care,Medicare,Immigration,Medicaid,Social security,Mental health,Property taxes,Islam,Abortion,Minimum wage,0.06,5.49,0.32,0.76,0.02,0.8,0.03,0.46,0.03,0.21,0.36,0.02,0.47,2.06,1.35,0.13,1.7,1.62,0.91,0.32,1.02,0.02,0.07,0.06,0,0.02,0.13,0.45,0.25,0,0.21,0.24,0.13,0.43,0.11,2.21,0.76,0.01,0.4,0.19,0.34,0.1,0,0.68,2.19,1.1,0.32,0.62,17.87,0.36,9.24,0.37,3,0.23,0.89,5.74,0,0.01,0.04,0,3.31,0.02,0.06,0.58,0.23,0,8,11.07,6.64,0.08,0.12,0.28,4.57,1.26,1,0.11,0.48,0.64,0.26,0.01,0,1.29,1.77,0.01,0.08,0.79,0.06,0.28,3.44,1.95,0.06,0.02,0,0.01,0.13,6.35,0.73,0.08,0,0.1,0.06,0.75,0.06,2.57,0.72,0,0.29,7.37,0.08,0.2,0.19,0.14,2.16,0,0.11,1.63,1.08,0.15,0,0,1.97,0.14,0.27,0.11,0.07,0.16,0.39,0,0.94
Minnesota 1st,MN-01,MN,Medicare,Health care,Immigration,Mental health,Abortion,Legality of cannabis,Islam,Social security,Property taxes,Planned Parenthood,1.1,6.28,0.33,0.48,0,0.59,0.06,0.38,0.05,0.27,0.16,0.06,0.28,1.5,0.74,0,1.23,1.35,1.56,1.33,0.34,0.22,0.17,0.11,0,0,0.22,3.47,0.17,0,0,0.28,0.17,0.27,0.06,0.43,1.26,0.05,0.22,0.49,0.11,0.16,0,0.37,0.32,2.62,0.21,0.28,18.07,0.11,12.88,0.17,2.11,1.3,3.1,5.78,0,0,0,0,5.84,0,0,0.27,1.1,0,1.85,33.04,9.03,1.14,0,0.22,4.49,0.22,3.96,0,0.54,0.11,0.11,0,0,0.54,1.92,0,0,0.37,0,0.11,0.6,4.54,0,0,0,0,0.11,4.55,1.52,0,0,0,0,0.27,0.11,3.65,0.16,0,0.66,5.06,0,0.05,0.17,0.06,2.27,0,0,3.33,0.97,0.11,0,0,1.61,0.06,0.43,0,0.05,2.11,0.17,0,0.16
Minnesota 2nd,MN-02,MN,Medicare,Health care,Immigration,Mental health,Social security,Property taxes,Abortion,Islam,September 11 attacks,Capital punishment,0.16,4.3,0.36,0.56,0.14,0.76,0.04,0.85,0,0.09,0.22,0,0.45,2.78,1.18,0.16,1.98,0.63,0.3,0.37,0.42,0.05,0.15,0,0,0,0.12,0.57,0.45,0.08,0.04,0.15,0.08,0.47,0.19,1.08,0.31,0.05,0.17,0.08,0,0,0,0.65,1.43,1,0.48,0.34,18.52,0.28,9.08,0.54,2.24,0.33,0.66,4.22,0,0.08,0,0.05,2.51,0,0,1.07,0.44,0,1.68,19.09,8.82,0,0.09,0.4,2.45,0.09,1.5,0.15,0.17,0.46,0.5,0.04,0,1.31,1.2,0.17,0.08,0.48,0.2,0.17,1.29,2.2,0.13,0.08,0,0,0.12,6.8,0.82,0.08,0.05,0,0,0.51,0.48,3.32,0.21,0,0.57,7.01,0.31,0.12,0.09,0.08,0.84,0,0,0.93,1.37,0,0,0,1.38,0.18,0.56,0,0.17,0.18,0.36,0,0.34
Minnesota 3rd,MN-03,MN,Medicare,Health care,Immigration,Medicaid,Mental health,Property taxes,Social security,Islam,Abortion,September 11 attacks,0.33,4.67,0.21,0.71,0.01,1.18,0.02,0.41,0.06,0.65,0.39,0.31,0.88,2.61,0.7,0.05,1.95,1.21,0.9,0.21,0.32,0.03,0.16,0.02,0,0,0.16,0.69,0.65,0.02,0.16,0.09,0.27,0.7,0.07,1.45,0.88,0.09,0.2,0.06,0.22,0.11,0,1.04,0.39,0.94,0.4,0.89,24.48,0.25,10.04,0.32,2.84,0.18,1.11,4.84,0,0.04,0.01,0,2.67,0,0,0.28,0.09,0,8.66,32.76,8.54,0.05,0.23,0.08,3.46,0.22,0.88,0.09,0.33,0.44,0.58,0,0,2.1,1.95,0.04,0.06,0.36,0.1,0.35,1.71,2.27,0.06,0.05,0.01,0,0.08,7.99,0.82,0.06,0,0.01,0.09,0.64,0.39,4.14,0.31,0,0.63,7.88,0.02,0.2,0.07,0.69,1.87,0,0.05,2.25,0.98,0.03,0,0.02,2.26,0.3,1.03,0.09,0.35,0.55,0.22,0,0.5
Minnesota 4th,MN-04,MN,Health care,Medicare,Mental health,Immigration,Property taxes,Abortion,Islam,Social security,United Nations,Capital punishment,0.2,6.22,0.24,0.62,0.01,1.82,0.03,1.31,0.02,0.12,1.12,0.03,0.5,3.87,1.25,0.25,2.17,0.69,0.9,0.29,0.74,0.19,0.18,0.04,0.01,0.04,0.08,2.04,0.43,0,0.22,0.08,0.26,0.76,0.07,2.39,0.85,0.02,0.28,0.34,0.08,0.13,0,2.29,0.71,0.99,0.73,1.33,26.95,0.34,9.3,0.4,2.8,0.3,1.31,6.04,0.02,0,0.03,0,2.06,0,0.06,0.57,0.1,0,1.97,14.06,13.6,0.01,0.07,0.27,3.51,0.36,2.07,0.11,0.5,0.72,0.23,0.01,0,1.31,1.59,0.02,0.21,0.44,0.25,0.28,2.33,3.52,0.03,0.02,0,0,0.27,8.02,1.34,0.03,0,0,0.32,0.63,0.09,1.98,0.88,0,0.33,5.93,0.07,0.11,0.07,0.09,2.57,0,0.02,1.14,1.04,0.03,0,0.19,4.24,0.23,0.63,0.01,0.43,0.2,0.58,0.01,1.24
Minnesota 5th,MN-05,MN,Health care,Medicare,Immigration,Property taxes,Mental health,Social security,Islam,Abortion,Planned Parenthood,Minimum wage,0.04,4.08,0.22,0.55,0.01,1.09,0.02,0.32,0.07,0.1,0.57,0.03,0.89,2.13,1.23,0.08,2.45,0.85,1.22,0.43,0.89,0.09,0.09,0.02,0,0,0.2,0.41,0.36,0,0.12,0.11,0.4,0.77,0.13,1.85,0.52,0.02,0.31,0.17,0.19,0.14,0,1.2,0.52,0.99,0.26,0.62,22.53,0.52,9.18,0.37,2.8,0.28,1.08,5.53,0,0.01,0.01,0,2.49,0,0.04,0.49,0.47,0,3.07,16.72,8.97,0.07,0.08,0.38,3.19,0.46,1.38,0.06,0.38,0.86,0.16,0.03,0,1.2,1.18,0.03,0.06,0.66,0.16,0.12,2.6,3.72,0.09,0.01,0.01,0,0.09,9,1.12,0.07,0,0,0.15,0.46,0.19,2.44,0.55,0,0.46,6.65,0.04,0.06,0.1,0.09,1.35,0,0.04,1.21,1.12,0.14,0,0,2.98,0.15,0.7,0.08,0.04,0.25,0.18,0.01,0.8
Minnesota 6th,MN-06,MN,Health care,Medicare,Mental health,Immigration,Islam,Social security,Property taxes,Abortion,September 11 attacks,Gerrymandering,0.14,5.55,0.47,0.74,0.29,1.03,0,0.73,0,0,0.15,0,0.46,2.12,1.55,0,0.61,0.62,0.15,0.16,0.62,0.15,0.32,0,0,0,0,0.61,0.47,0,0,0.46,0,0.44,0.3,1.32,0.46,0.15,0.15,0,0,0,0,1.03,3.82,1.2,0.14,0.3,17.16,0.45,12.03,0.3,2.19,0.15,1.03,9.93,0,0,0,0.15,2.92,0,0,0.58,0.14,0,1.53,13.58,13.49,0,0,0.45,3.3,0.15,1.39,0.32,0.15,0.3,0.75,0,0,1.32,1.2,0.14,0,0.87,0,0.15,1.2,2.19,0,0,0,0,0.15,5.73,0.61,0,0.14,0,0,0.59,0.72,4.43,0.15,0,0.6,7.15,0.45,0.15,0,0,1.05,0,0,1.02,2.05,0,0,0,1.17,0.31,0.15,0,0.15,0.29,0.32,0,0.15
Minnesota 7th,MN-07,MN,Medicare,Property taxes,Legality of cannabis,Mental health,First amendment,Same-sex marriage,Social security,Health care,Immigration,2003 Invasion of Iraq,4.94,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,2.33,2.24,0,0,8.28,0,0,0,0,0,0,1.11,1.11,1.13,0,1.15,6.07,0,5.6,0,0,0,1.11,0,0,0,0,0,11.76,0,0,0,3.62,0,0,13.96,9.62,0,0,0,4.91,0,1.12,0,0,0,0,0,0,0,1.14,0,0,1.1,0,0,2.28,4.78,3.84,0,0,0,0,11.77,1.16,1.13,0,0,0,7.37,0,3.43,0,0,0,6.14,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,1.16,0,0,0,0,0
Minnesota 8th,MN-08,MN,Medicare,Health care,Social security,Mental health,First amendment,Torture,National Debt of the United States,Immigration,Islam,Capital punishment,2.2,1.42,0,0,0,0,0,0,0,0,0,0,0.2,2.94,0.41,0,0.81,0.62,0.2,0,0,0,0,0,0.21,0,0,1.79,1.03,0,0.21,0,0,0.2,0,0.78,5.49,0,0,0,0.6,0,0,0,0.19,2.87,0,0,14.54,0.2,3.2,0.2,1.04,2.48,0.97,2.98,0,0.2,0,0,1.36,0,0,2.1,0,0,1.43,20.49,10.35,0,0,0.2,2.91,0,4.6,0,0.2,0.2,0,0,0,0.39,0.39,0.21,0,0,0,0,1.6,0.77,0,0,0,0,0,2.34,2.16,0,0,0,0.21,0.78,0,0.98,0,0,0.4,11.5,0,0,0.2,0,0.6,0,0,0.19,5.3,0,0,0,0.39,0,0,0,0.19,0.19,0,0,0.59
Missouri 1st,MO-01,MO,Health care,Immigration,Medicare,Property taxes,Mental health,Social security,Medicaid,Abortion,Minimum wage,Islam,0.16,5.2,0.1,0.7,0.05,1.23,0.05,0.52,0.12,0.1,0.43,0.04,1.11,2.26,0.93,0.1,2.76,1.03,1.34,0.43,2.28,0.04,0.13,0.07,0.05,0.01,0.32,0.89,0.2,0,0.17,0.2,0.39,0.65,0.09,3.41,1.09,0.05,0.49,0.18,0.39,0.28,0,0.98,0.89,1.57,0.45,0.43,19.83,0.37,10.3,0.33,3.25,0.56,1.11,3.86,0,0.05,0,0,2.37,0,0,0.89,0.41,0,6.46,8.76,7.55,0.05,0.12,0.38,3.93,0.41,1.15,0.12,0.46,0.62,0.43,0.04,0,1.24,2.53,0.04,0.01,0.56,0.16,0.21,2.74,3.83,0.1,0.16,0.02,0,0.09,7.93,0.88,0.11,0,0,0.06,1.16,0.04,2.47,0.53,0,0.67,6.78,0.11,0.04,0.25,0.22,1.87,0,0.06,1.94,1.49,0.14,0,0.01,2.42,0.07,0.29,0.09,0.09,0.36,0.48,0,1.09
Missouri 2nd,MO-02,MO,Health care,Medicare,Property taxes,Social security,Medicaid,Mental health,Abortion,Immigration,Minimum wage,Islam,0.76,5.55,0.44,0.41,0,0.91,0,1.02,0,0.09,0.18,0,0.37,1.85,0.43,0.24,1.77,1.43,0.73,0.36,0.24,0,0.32,0,0,0,0.96,0.79,0.67,0,0,0,0.37,0.5,0,2.88,0.71,0,0.97,0,0.09,0,0,0.96,0.35,0.88,0.63,0.56,31.88,0.36,4.99,0,2.17,0.56,1.37,3.63,0,0,0,0,3.44,0,0,0.09,0.6,0,6.45,9.58,6.33,0,0,0.24,3.88,0.09,1.96,0,0.65,0.41,0,0,0,1.08,2.5,0.09,0,0.95,0.97,0.26,2.98,1.94,0,0,0,0,0,9.31,0.18,0.47,0,0,0.24,0.09,0.09,2.52,0.53,0,0.09,7.35,0.87,0,0.09,0,1.41,0,0,0.66,1.52,0,0,0,0.61,0,0.18,0.09,0.09,0,0.72,0,2.85
Missouri 3rd,MO-03,MO,Health care,Medicare,Social security,Property taxes,Immigration,Medicaid,Mental health,Abortion,September 11 attacks,Capital punishment,0.31,5.41,0.15,0.55,0.02,1.08,0.01,0.71,0.11,0.58,0.18,0.01,0.45,4.73,1.26,0.08,1.46,1.19,2.49,0.12,0.31,0,0.01,0.05,0,0,0.23,1.22,0.16,0,0.24,0.1,0.16,0.66,0.11,1.95,1.7,0.04,0.92,0.3,0.23,0.2,0,0.99,0.5,1.24,0.48,0.59,14.41,0.23,7.03,0.61,2.12,1.04,1.46,3.38,0,0.02,0.13,0,2.99,0,0.01,1.33,0.2,0,6.64,11.15,6.62,0.14,0.03,0.54,4.57,0.48,1.48,0.11,0.28,0.46,0.36,0,0,2.59,2.49,0.01,0.07,0.35,0.18,0.32,1.86,1.97,0.08,0.18,0.01,0,0.02,7.23,0.86,0.08,0,0,0.05,0.88,0.1,4.85,0.21,0,0.52,7.72,0.02,0.3,0.17,0.06,2.14,0,0.15,2.61,2.69,0.04,0,0.02,1.69,0.26,0.29,0.08,0.22,0.12,0.28,0,0.9
Missouri 4th,MO-04,MO,Health care,Medicare,Mental health,Immigration,Property taxes,Social security,Medicaid,Abortion,Minimum wage,Islam,0.15,4.73,0.15,1.15,0.11,0.93,0,0.54,0.04,0.11,0.56,0.04,0.57,2.44,0.53,0.16,2.91,0.65,1.01,0.21,0.29,0,0,0.2,0,0,0.19,1.93,0.48,0,0.36,0.12,0.16,0.62,0.28,2.38,1.99,0,0.56,0.23,0.55,0.35,0,2.77,1.23,1.88,1.78,0.56,29.08,0.43,8.67,0.4,3.24,0.24,1.35,3.41,0,0,0.04,0,3.06,0,0.04,1,0.69,0,6.22,11.08,10.15,0.12,0.16,0.36,3.7,0.52,1.54,0.29,0.39,0.7,1.1,0,0,1.77,3.14,0.04,0.23,0.38,0.31,0.31,2.01,2.91,0.4,0,0,0,0.08,6.51,1.16,0.16,0,0,0.12,0.7,0.11,2.36,0.39,0,0.35,6.39,0.08,0.19,0.16,0.28,1.38,0,0.15,1.34,1.43,0.16,0,0.04,3.08,0.16,0.73,0.08,0.16,0.23,0.41,0,1.05
Missouri 5th,MO-05,MO,Health care,Medicare,Immigration,Property taxes,Social security,Medicaid,Mental health,Abortion,Planned Parenthood,September 11 attacks,0.05,5.89,0.13,0.39,0.06,0.78,0.08,0.34,0.03,0.93,0.19,0.02,0.45,2.11,0.78,0.05,1.87,0.69,1,0.13,0.77,0.05,0.17,0.02,0.04,0.01,0.18,0.61,0.58,0,0.13,0.11,0.13,0.32,0.18,2.33,0.97,0.02,0.45,0.2,0.31,0.21,0,0.55,0.67,1.03,0.29,0.75,15.23,0.23,8.9,0.36,2.82,0.18,0.83,1.93,0,0.04,0.1,0,2.59,0,0.07,0.71,0.18,0,8.05,13.68,7.47,0.02,0.15,0.26,3.22,0.28,1.18,0.21,0.51,0.52,0.31,0,0,1.35,2.19,0,0.06,0.72,0.11,0.16,2.18,3.72,0.15,0.01,0,0.01,0.06,8.79,0.51,0.05,0,0.25,0.04,0.53,0.05,3.4,0.31,0,0.44,8.12,0.04,0.22,0.15,0.04,1.93,0,0.1,1.71,1.58,0.1,0,0,1.75,0.67,0.2,0.94,0.09,0.16,0.42,0.04,1.08
Missouri 6th,MO-06,MO,Health care,Nuclear power,September 11 attacks,Minimum wage,Medicare,Income tax,Social security,Iraq War,2003 Invasion of Iraq,Abortion,8.39,5.12,3.53,0,1.41,3.51,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,1.44,0,0,0,0,26.19,0,3.56,0,12.82,10.42,0,1.43,0,0,0,0,2.85,0,0,0,0,0,0,15.59,5.02,0,0,0,15.91,0,0,0,0,0,0,0,0,23.23,1.47,0,0,0,0,0,1.47,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,18.4,0,0,0,11,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0
Missouri 7th,MO-07,MO,Health care,Medicare,Medicaid,Immigration,Mental health,Social security,Minimum wage,Abortion,Property taxes,Islam,0.18,5.32,0.15,0.31,0.01,1.52,0.11,0.41,0.07,0.24,0.47,0.05,0.2,2.81,0.26,0.08,1.75,0.69,1.62,0.14,0.31,0,0.06,0,0,0,0.23,1.17,0.3,0,0.14,0.1,0.14,1.42,0.05,1.63,0.77,0.04,0.52,0.87,0.51,0.19,0,1.4,1.24,1.79,0.61,0.61,13.41,0.22,8.79,0.33,2.52,0.18,1.1,3.71,0.06,0,0.12,0,3.2,0.04,0.07,0.58,0.26,0,10.83,11.96,8.28,0.12,0.17,0.27,5.34,0.32,1.37,0.24,0.58,0.45,0.27,0.01,0,1.55,2.25,0.02,0.11,0.45,0.05,0.22,1.96,2.08,0.14,0.01,0,0.11,0.08,4.53,0.82,0.09,0.01,0,0.01,1.05,0.04,3.4,0.53,0,0.28,7.83,0.04,0.17,0.11,0.04,2.1,0,0.09,1.79,1.75,0.15,0,0,1.53,0.1,0.34,0.02,0.11,0.23,0.21,0,0.53
Missouri 8th,MO-08,MO,Health care,Medicaid,Medicare,Nuclear power,Immigration,Social security,Mental health,Abortion,Pensions,Property taxes,1.37,5.15,0,0.68,0.22,1.15,0,1.17,0,0,0,0,0,0.95,2.97,0,3.38,1.23,3.38,0,0.48,0,0,0,0,0,0,3.14,1.23,0,4.27,0,0,1.64,0,0.91,2.91,0,1.68,0,0.24,0.23,0,0,0,3.07,0.22,1.18,16.53,0,10.76,0,2.95,0.23,0.23,2.05,0,0,0,0,1.84,0,0,3.47,0,0,14,13.58,6.01,0,0.24,0,3.27,0,0.96,0,0,0.46,0,0,1.15,11.76,1.17,0,0,0,0,0,5.01,0.23,0,0.23,0,0,0,4.87,0.71,0,0,0,0,0.69,0,1.61,0.23,0,1.2,6.94,0,0,0,0,1.16,0,0,2.29,0.46,0,0,0,0.68,0,0.46,0,0,0.23,1.26,0,0.69
Mississippi 1st,MS-01,MS,Health care,Mental health,Confederate states,Immigration,Medicaid,Medicare,Abortion,Capital punishment,Common core,Social security,0.22,7.12,0.66,0.74,0,0.95,0.16,0.96,0.14,0.31,1.81,0.24,0.61,6.98,0.78,0.15,3.95,5.71,8.96,0.7,0.31,0.07,0,0.31,0.08,0,0.44,3.6,0.38,0,0.47,0.23,0.76,0.67,0.23,1.91,1.3,0,1.98,0.22,0.22,0.66,0,1.54,1.4,1.34,1.95,1.22,14.74,1.2,8.92,0.68,3.52,0.37,1.24,5.03,0,0,0.15,0,4.82,0.08,0.3,1.45,0.43,0,8.76,8.12,9.56,0.07,0.23,0.15,4.2,1.22,0.85,0.23,0.38,1.34,3.87,0,0,2.58,1.87,0.07,0,0.36,0.52,0.59,2.78,1.68,0.6,0,0,0.15,0.36,1.32,0.84,0.3,0,0,0.31,0.96,0,2.5,0.22,0,1.2,5.1,0.23,0.22,0.53,0.15,2.92,0,0.08,3.21,1.1,0.16,0,0.07,2.43,0.55,2.2,0.08,0.08,0.66,0.47,0,0.45
Mississippi 2nd,MS-02,MS,Health care,Medicaid,Mental health,Social security,Medicare,Abortion,Capital punishment,Immigration,Global warming,Common core,0.97,7.85,0,0,0,1.35,0.39,1.62,0,0,0,0,0,6.31,1.44,0,2.07,3.41,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0.36,1.35,0,1.12,0,0.35,0,0,1.88,1.26,3.68,0,0.66,21.63,0,5.24,0,1.83,0,1.98,2.61,0,0,0,0,1.26,0,0,0,0,0,16.46,9.16,14.15,0.37,0.38,1.02,2.77,0,1.44,0,0,0,0.37,0,0,1.29,1.47,0,0,0,0,0,1.39,1.43,0,0,0,0,0,1.63,0.38,0,0,0,0,0,0,1.02,0,0,0,13.56,0,0,0,0,1.48,0,0,3.4,0.99,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi 3rd,MS-03,MS,Health care,Medicaid,Mental health,Medicare,Abortion,Immigration,Social security,Common core,Minimum wage,Lobbying,0.07,6.2,0.09,1.04,0.03,1.02,0.09,0.16,0.09,0.24,1.35,0.22,0.63,1.99,1.77,0.12,1.98,3.62,2.1,0.34,0.35,0,0.01,0.01,0,0,0.13,1.81,0.19,0,0.19,0.07,0.63,0.29,0.17,1.63,1.58,0,0.9,0.3,0.11,0.11,0,1.23,1.7,0.65,1.24,0.79,19.73,0.85,5.91,0.4,2.17,0.25,0.8,3.14,0.01,0,0,0,2.14,0,0.08,3.2,0.52,0,12.78,6.81,7.36,0.09,0.26,0.5,3.47,0.23,0.91,0.17,0.4,1.16,0.1,0,0,2.14,1.5,0.01,0.25,0.39,0.07,0.15,1.09,0.9,0.11,0.01,0,0.14,0.02,1.53,0.7,0.14,0,0,0.02,0.44,0.17,2.68,0.15,0,0.46,4.9,0.23,0.25,0.1,0.17,0.95,0,0.08,1.5,1.27,0.12,0,0.02,1.92,0.24,0.81,0.1,0.09,0.15,0.1,0,0.5
Mississippi 4th,MS-04,MS,Medicaid,Health care,Medicare,Mental health,Immigration,September 11 attacks,Abortion,Social security,Minimum wage,Capital punishment,0.16,6.58,0,0.46,0,1.72,0,0.78,0,0.15,0.18,0,0,4.01,0.65,0.16,0.8,3.41,1.45,0,0.49,0,0.34,0,0,0,0.16,0.81,0.16,0,0.49,0.16,0,0.16,0,1.08,1.12,0.15,0.96,0.16,0.16,0.31,0,1.54,0.31,0.63,0.61,0.48,10.94,0.16,7.85,0.16,1.81,1.11,1.23,2.45,0,0,0,0,2.76,0,0,0.46,0.46,0,11.95,10.75,9.66,0.16,0.16,0.79,4.74,0,1.3,0,0.63,1.1,0.32,0,0,0.47,0.79,0,0,0.46,0.31,0.15,2.53,0.62,0.16,0.16,0,0,0,2.16,1.44,0,0,0,0,0.31,0,7.73,0,0,0.32,5.76,0,0,0,0.32,3.15,0,0,2.44,1.54,0,0,0,1.39,0.15,0.61,0.16,0,0.15,0.17,0,0.47
Montana At-Large,MT-AL,MT,Health care,Medicare,Medicaid,Mental health,Social security,Property taxes,Abortion,Immigration,Minimum wage,Torture,1.08,6.9,0.62,0.45,0,0.76,0.03,0.19,0.03,0.04,0.26,0,0.25,1.17,0.49,0.03,3.16,3.02,1.19,0.1,0.16,0.04,0.03,0,0,0,0.16,1.38,0.3,0,0.03,0.01,0.84,0.74,0.11,1.27,0.25,0,0.38,0.06,0.06,0.26,0,0.96,0.45,2.13,0.19,1.62,23.66,0.26,6.67,0.06,4.03,0.64,0.66,2.62,0,0.01,0,0,2.04,0,0,0.56,0.37,0,16.93,22.41,9.31,0.05,0.08,1.49,4.85,0.06,0.85,0.24,0.57,0.84,0.3,0,0,0.52,1.82,0.01,0.03,0.41,0.08,0.24,1.21,1.74,0,0.49,0.19,0,0.01,7.11,0.39,0.08,0,0,0,0.4,0.57,3.65,0.5,0,0.56,9.29,0,0.14,0.07,0.07,1.75,0,0.58,2.26,4.15,0.14,0,0.01,2.36,0.01,0.34,0.44,0.04,0.15,0.15,0,1.39
North Carolina 1st,NC-01,NC,Health care,Medicare,Medicaid,Mental health,Immigration,Social security,Abortion,Common core,Property taxes,Minimum wage,0.14,4.02,0.17,0.17,0.01,1.25,0.06,0.14,0.03,0.18,0.24,0.03,0.32,2.85,1.26,0.09,1.5,3.33,1.26,0.1,0.64,0.04,0.12,0.1,0.01,0,0.24,1.18,0.41,0,0.24,0.21,0.07,0.57,0.01,0.56,1.5,0.02,0.62,0.08,0.24,0.22,0,1.89,0.37,1.03,0.31,0.54,18.11,0.16,6.33,0.16,2.13,0.26,0.8,2.58,0,0.01,0.05,0,2.13,0.04,0.01,0.53,0.18,0,7.72,12.31,6.86,0.01,0.06,0.45,3.13,0.38,0.63,0.22,0.33,0.51,0.26,0.02,0,1.6,1.84,0.01,0.03,0.68,0.03,0.21,1.94,0.58,0.62,0,0,0,0.05,3.14,0.68,0.1,0,0,0.24,0.66,0.18,2.77,0.33,0,0.15,6.3,0.1,0.07,0.03,0.05,1.23,0,0.17,1.59,1.23,0.02,0,0.02,1.32,0.02,0.25,0.1,0.08,0.33,0.23,0.1,0.89
