District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Michigan 13th,MI-13,MI,September 11 attacks,Health care,Islam,Minimum wage,Medicaid,Mental health,Abortion,Property taxes,Medicare,Immigration,0.02,2.67,0.03,0.11,0,0.33,0.03,0.04,0.03,0.07,0.1,0.02,0.16,0.81,0.5,0.02,0.22,1.25,0.36,0.15,0.24,0,0.17,0,0,0.01,0.07,0.33,0,0,0.07,0.05,0.06,0.14,0.05,0.61,0.47,0,0.16,0.06,0.19,0.02,0,0.28,0.28,0.29,0.07,0.13,6.56,0.12,2.55,0.07,1.07,0.1,0.51,3.57,0,0,0.02,0,0.35,0,0.03,0.18,0.1,0,3.43,2.63,3.01,0.01,0.03,0.06,3.56,0.86,0.16,0.06,0.15,0.18,0.1,0,0,0.49,0.45,0,0.04,0.3,0.04,0.04,0.96,1.37,0.03,0.03,0,0.01,0.03,2.64,0.56,0.03,0,0,0.02,0.23,0.01,12.7,0.21,0,0.18,1.95,0.03,0.03,0.06,0.11,0.75,0,0,0.8,0.39,0.03,0,0,0.57,0.03,0.05,0.02,0.03,0.21,0.08,0.01,0.43
Michigan 14th,MI-14,MI,September 11 attacks,Health care,Medicare,Medicaid,Mental health,Minimum wage,Property taxes,Immigration,Islam,Social security,0.07,1.96,0.25,0.23,0,0.17,0.01,0.08,0.01,0.15,0.05,0.01,0.19,0.75,0.6,0.01,0.23,0.98,0.36,0.08,0.47,0,0.09,0,0,0.01,0.04,0.39,0,0,0.04,0.03,0.03,0.36,0.08,0.99,0.34,0,0.2,0.03,0.09,0.01,0,0.19,0.26,0.25,0.09,0.06,8.11,0.12,2.32,0.09,0.8,0.05,0.26,2.12,0,0,0.06,0,0.29,0,0.01,0.15,0.05,0,3.62,4.15,3.46,0,0.07,0.08,3.44,0.76,0.3,0.09,0.24,0.2,0.22,0,0,0.3,0.39,0,0.02,0.2,0.02,0.08,1.15,1.01,0.07,0.01,0,0.01,0.01,2.35,0.5,0.07,0,0,0.01,0.23,0.06,13.11,0.16,0,0.2,2.09,0.01,0.13,0.03,0.11,0.7,0,0,0.68,0.58,0.07,0,0,0.51,0.01,0.03,0.01,0.01,0.1,0.04,0.01,0.32
Minnesota 1st,MN-01,MN,September 11 attacks,Health care,Mental health,Medicare,Property taxes,Hydraulic fracturing,Immigration,Abortion,Capital punishment,United Nations,1.77,2.59,0.02,0.06,0.01,0.2,0,0.05,0.02,0.04,0.04,0,0.1,2.09,0.17,0,2,0.11,0.26,0.05,0.08,0,0,1.75,0,0,0.07,0.23,0.01,0,0.08,0.02,0.08,0.12,0.04,0.38,0.11,0,0.07,0.37,0.01,0.02,0,0.14,0.02,0.18,0.03,0.05,10.06,3.59,2.8,0.05,0.45,1.81,0.19,0.82,0,0.01,0,0,1.99,0,0,0.11,0.06,0,0.87,4.95,5.6,0,0.01,0.03,0.65,0.11,0.21,0.04,0.06,0.08,0.05,0,0,0.37,1.93,0.01,0.02,0.1,0.02,0.02,0.38,0.65,0,0.01,0,0,0,4.9,1.21,0.02,0,0,0.01,0.19,0.03,18.34,0.05,0,0.04,0.83,0,0.03,0.02,0.02,0.31,0,0,2.03,0.24,0.03,0,0,2.03,0.01,0.04,0.02,0.02,0.04,0.05,0,0.37
Minnesota 2nd,MN-02,MN,September 11 attacks,Health care,Medicare,Property taxes,Mental health,Immigration,Social security,Minimum wage,Abortion,Planned Parenthood,0.09,1.28,0.09,0.12,0.01,0.36,0.01,0.06,0.02,0.04,0.1,0.04,0.24,0.56,0.82,0.02,0.49,0.58,0.52,0.09,0.14,0.05,0.11,0.06,0.02,0.02,0.04,0.2,0.02,0,0.04,0.02,0.04,0.6,0.04,0.25,0.24,0,0.22,0.02,0.03,0.03,0,0.27,0.09,0.58,0.02,0.12,7.87,0.07,3.02,0.1,0.77,0.19,0.32,1.09,0,0.03,0,0,0.69,0,0,0.1,0.2,0,0.67,4.23,3.57,0,0.05,0.13,1.29,0.07,0.29,0.03,0.17,0.25,0.04,0,0,0.63,0.5,0.03,0.02,0.21,0.02,0.02,0.97,1.18,0.02,0,0,0,0,3.71,0.27,0.05,0,0,0.02,0.37,0.02,19.66,0.08,0,0.24,1.9,0,0.06,0.1,0.11,0.97,0,0,0.73,0.37,0.01,0,0.02,0.43,0.02,0.01,0.02,0.07,0.27,0.06,0,0.11
Minnesota 3rd,MN-03,MN,September 11 attacks,Health care,Property taxes,Medicare,Immigration,Mental health,Social security,Tariff,Islam,Minimum wage,0.08,1.11,0.03,0.15,0,0.43,0,0.19,0,0.05,0.36,0.03,0.34,0.55,0.61,0,0.6,0.46,0.18,0.39,0.17,0,0.2,0,0,0,0.13,0.3,0,0,0.1,0.03,0.25,0.18,0.08,0.68,0.42,0,0.12,0.03,0.08,0.1,0,0.34,0,1.03,0.16,0.32,6.75,0.24,3.08,0.19,1.09,0,0.52,1.48,0,0.03,0,0,0.31,0,0,0.2,0.22,0,0.63,5.12,3,0,0.13,0.13,1.38,0.43,0.54,0.06,0.18,0.32,0.11,0,0,0.45,0.55,0.03,0.06,0.28,0.03,0.11,0.88,0.92,0.14,0.05,0,0,0.08,5.84,0.42,0.06,0,0.08,0.06,0.12,0,20.36,0.15,0,0.2,1.82,0.09,0.11,0.05,0.03,1.54,0,0,1.03,0.48,0,0,0,1.03,0,0.06,0.1,0.08,0.1,0.19,0,0.25
Minnesota 4th,MN-04,MN,September 11 attacks,Health care,Mental health,Medicare,Property taxes,Immigration,Social security,Planned Parenthood,Minimum wage,Terrorism,0.02,1.28,0.05,0.12,0.01,0.47,0,0.09,0.02,0.03,0.17,0.02,0.08,1.13,0.93,0.01,0.53,0.4,0.22,0.47,0.18,0.02,0.07,0.01,0,0,0.03,0.35,0.01,0,0.02,0.05,0.03,0.13,0.06,0.82,0.15,0,0.07,0.09,0.22,0.03,0,0.22,0.03,0.24,0.04,0.23,9.5,0.07,3.41,0.07,1.04,0.29,0.14,1.2,0,0.01,0,0,0.67,0.01,0,0.21,0.06,0,0.99,4.08,5.69,0.01,0.02,0.06,1.48,0.08,0.47,0.03,0.1,0.13,0.06,0.01,0,0.28,0.51,0.37,0.02,0.15,0.04,0.06,0.66,1.68,0,0,0,0,0.02,3.71,0.51,0.02,0,0,0.02,0.24,0.03,16.21,0.15,0,0.06,1.97,0.05,0.21,0.04,0.04,0.75,0,0,1.32,1.17,0.05,0,0.01,0.99,0.02,0.04,0,0.05,0.11,0.06,0,0.16
Minnesota 5th,MN-05,MN,September 11 attacks,Health care,Property taxes,Medicare,Mental health,Immigration,Social security,Planned Parenthood,Islam,Minimum wage,0.03,1.33,0.12,0.12,0.01,0.32,0.02,0.06,0.05,0.07,0.19,0.01,0.35,0.44,0.74,0.06,0.72,0.26,0.4,0.25,0.32,0.02,0.08,0.04,0,0,0.08,0.16,0.03,0,0.07,0.09,0.1,0.12,0.09,0.92,0.19,0.01,0.11,0.1,0.04,0.06,0,0.41,0.07,0.42,0.1,0.15,8.89,0.22,3.15,0.07,1.12,0.13,0.29,1.47,0.02,0.01,0,0,0.41,0,0.01,0.26,0.1,0,0.98,4.03,3.61,0.02,0.07,0.12,1.44,0.22,0.31,0.04,0.12,0.19,0.11,0.02,0,0.48,0.48,0.04,0.04,0.27,0.06,0.09,1.11,1.63,0.03,0,0,0,0.02,4.64,0.63,0.04,0,0.01,0.01,0.26,0.05,15.91,0.23,0,0.11,1.77,0.05,0.04,0.1,0.06,1.16,0,0.01,0.69,0.38,0.04,0,0.01,0.86,0.03,0.11,0.12,0.04,0.19,0.11,0,0.45
Minnesota 6th,MN-06,MN,September 11 attacks,Mental health,Health care,Property taxes,Medicare,Immigration,Abortion,Islam,Planned Parenthood,Terrorism,0.27,2.16,0.13,0,0,0,0,0.13,0,0,0,0,0.13,0.26,0.32,0,0.13,0.6,0.13,0,0.13,0,0.46,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.27,0,0.38,0,0.25,0,0,0,0.13,0.24,0,0,4.89,0,2.41,0.29,0.38,0,0.63,1.57,0,0,0,0,0.74,0,0,0.27,0.14,0,0.52,3.19,5.83,0,0,0.24,1.39,0.12,0.27,0.12,0,0.39,0.12,0,0,0.65,0.12,0,0,0.82,0,0,0.37,1.41,0,0,0.12,0,0,3.72,0.44,0,0,0,0,0,0,17.18,0.15,0,0.15,1.23,0,0,0,0,0.56,0,0,1.4,0.63,0,0,0,0.27,0,0,0,0,0,0.24,0,0.15
Minnesota 7th,MN-07,MN,September 11 attacks,Planned Parenthood,Health care,Minimum wage,2003 Invasion of Iraq,Confederate states,Electoral college,Lockheed Martin F-35,Iraq War,Whistleblower,3.76,1.07,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0.55,0,0,0,0,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0.51,4.37,0,1.54,0,1.51,2.04,0,0.52,0,0,0,0,0,0,0,0,2.79,0,0,1.02,1.52,0,0,0,4.14,0,0,0,0,0,0,0,0,1.01,0.51,0,0,0.51,0,0,0,5.86,0,0,0,0,0,1.56,0.51,0,0,0,0,0.54,0,12.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,0,0
Minnesota 8th,MN-08,MN,September 11 attacks,Health care,Lockheed Martin F-35,Terrorism,Mental health,Medicare,Abortion,2003 Invasion of Iraq,War in Afghanistan,Islam,2.87,3.1,0.14,0,0,0.14,0,0.07,0,0,0,0,0,0.36,1.46,0,0.22,0.07,0.13,0,0,0,0,0,0,0,0.13,0.14,0,0,0,0,0.07,0.27,0,0.29,0.46,0,0.13,0.28,0.07,0,0,0.35,0,0.27,0.27,0.21,5.88,0.28,0.96,0.06,0.46,2.72,0.2,2.77,0,0,0,0,0,0,0,0,5.61,0,0.2,3.68,4.34,0,0,0.06,1.12,0,0,0,0.06,0,0.43,0,0,0.19,0.47,0,0,0.19,0,0,0.5,0.32,0,0,0,0,0.07,1.44,0.68,0,0,0.21,0,0,0.07,15.6,0,0,0.06,1.83,0,0,0.28,0,0.47,0,0,4.6,0.06,0.22,0,0,0.85,0,0,0.26,2.78,0.32,0.06,0,0
Missouri 1st,MO-01,MO,September 11 attacks,Health care,Medicare,Mental health,Property taxes,Medicaid,Immigration,Social security,Planned Parenthood,Abortion,0.05,1.47,0.09,0.18,0.01,0.51,0.01,0.39,0.02,0.14,0.09,0.01,0.3,0.82,0.65,0.06,0.28,0.49,0.64,0.21,0.22,0,0.02,0.06,0,0,0.16,0.07,0.01,0,0.03,0.08,0.13,0.25,0.02,1.05,0.22,0,0.2,0.03,0.09,0.12,0,1.19,0.09,0.67,0.13,0.11,7.36,0.1,2.1,0.11,0.83,0.06,0.33,1.38,0,0,0.01,0,0.42,0.01,0.11,0.13,0.09,0,2.24,3.11,3.07,0.01,0.07,0.21,1.2,0.13,0.15,0.06,0.31,0.32,0.28,0,0,0.65,0.89,0.01,0.02,0.39,0.12,0.05,0.75,1.64,0.06,0.01,0.02,0,0.01,2.94,0.38,0.02,0,0.05,0.02,0.57,0.02,19.44,0.13,0,0.12,2.08,0.01,0.23,0.14,0.03,0.8,0,0.01,0.67,0.39,0.02,0,0.06,0.58,0.01,0.08,0.11,0.02,0.16,0.12,0,0.26
Missouri 2nd,MO-02,MO,September 11 attacks,Health care,Medicare,Mental health,Property taxes,Social security,Immigration,Medicaid,Terrorism,Minimum wage,0.13,1.38,0,0.14,0,0.39,0.03,0.17,0,0.09,0.12,0,0.12,0.55,0.17,0,0.57,0.52,0.71,0.13,0.08,0,0,0,0,0,0.71,0.45,0,0,0,0.03,0,0.15,0,1.1,0.29,0,0.26,0.09,0.1,0.05,0,0.33,0.13,0.24,0.03,0.26,5.7,0.12,2.25,0.21,0.57,0.14,0.59,1.48,0,0,0,0,0.59,0,0,0.08,0.27,0,2.16,4.56,2.86,0,0.05,0.13,1.77,0.54,0.48,0.14,0.43,0.36,0.16,0,0,1,0.49,0.05,0,0.27,0,0,0.69,1.28,0.11,0.02,0.06,0,0,2.62,0.1,0.1,0,0,0,0.39,0.13,21.47,0.11,0,0.12,2.47,0,0.05,0.09,0.14,0.62,0,0,1.83,0.64,0,0,0,0.6,0.02,0.1,0.16,0.11,0.07,0.08,0,0.26
Missouri 3rd,MO-03,MO,September 11 attacks,Health care,Medicaid,Medicare,Mental health,Confederate states,Abortion,Immigration,Social security,Islam,0.26,2.13,0.02,0.08,0.01,0.37,0.02,0.19,0.01,0.21,0.1,0.01,0.14,0.36,0.21,0.02,0.48,0.36,2.32,0.07,0.07,0,0.02,0.01,0,0.01,0.16,0.09,0.01,0,0.02,0.03,0.04,1.14,0.02,0.4,0.51,0.17,0.63,0.12,0.33,0.04,0,0.65,0.06,0.23,0.05,0.09,6.53,0.08,1.91,0.06,0.97,0.55,0.52,1.46,0,0,0.03,0,0.57,0,0,0.11,0.1,0,4.28,3.44,3.27,0,0.03,0.06,1.39,0.41,0.39,0.06,0.19,0.45,0.26,0,0,0.8,0.87,0.02,0.02,0.21,0.19,0.05,0.73,0.56,0,0.01,0,0,0,1.38,0.27,0.16,0,0.01,0.05,0.58,0.05,24.87,0.08,0,0.22,1.77,0,0.08,0.05,0.05,0.98,0,0.01,1.05,0.46,0.03,0,0.01,0.63,0.09,0.03,0.02,0.05,0.25,0.07,0,1.07
Missouri 4th,MO-04,MO,September 11 attacks,Health care,Medicare,Medicaid,Mental health,Immigration,Tariff,Social security,Minimum wage,Terrorism,0.46,1.34,0,0.19,0,0.24,0,0,0,0.02,0.02,0,0.02,0.12,0.07,0.02,0.24,0.22,0.72,0,0.1,0,0,0,0,0,0.34,0.65,0,0,0.09,0.17,0,0.29,0,0.38,0.02,0.07,0.17,0.02,0.05,0,0,0.66,0.1,0.59,0.16,0.05,4.99,0.11,2.44,0.07,0.99,0.33,0.26,0.81,0,0.27,0,0,0.29,0,0,0.18,0.09,0,2.92,3.61,2.75,0,0.28,0.25,2,0.18,0.12,0.14,0.13,0.44,0.12,0,0.02,0.88,0.34,0,0.02,0.31,0,0.25,1.08,0.25,0.02,0.02,0,0,0,0.73,0.33,0.09,0,0,0,0.18,0.61,18.28,0.39,0,0.02,2.05,0.02,0.02,0.14,0.05,2.2,0,0,1.67,0.18,0.02,0,0.13,0.72,0,0,0.09,0.23,0.02,0.09,0.02,0.32
Missouri 5th,MO-05,MO,September 11 attacks,Health care,Mental health,Medicare,Immigration,Property taxes,Women's health,Edward Snowden,Social security,Abortion,0.48,2.01,0.06,0.08,0.01,0.15,0,0.06,0.47,0.02,0.03,0,0.13,0.42,0.31,0.01,0.6,0.43,0.38,0.11,0.2,0,0.02,0,0,0,2.74,0.18,0.01,0,0.11,0.07,0.02,0.16,0.06,1.45,0.22,0.02,0.13,0.3,0.1,0.09,0,0.57,0.1,0.72,0.1,0.12,5.4,0.07,3.41,0.1,1.05,1.01,0.68,1.42,0,0,0.01,0,0.79,0,0,0.07,0.1,0,1.88,4.66,5.11,0.01,0.01,0.06,1.39,0.25,0.62,0.09,0.98,0.12,0.09,0.02,0,1.83,0.83,0,0.01,0.17,0.01,0.49,0.67,0.71,0.01,0,0,0,0,3.1,0.66,0.05,0,0.01,0.02,0.16,0.02,28.82,0.06,0,0.07,2.45,0,0.01,0.05,0.04,1.34,0,0.01,1.14,0.76,0.04,0,0.01,0.4,0,0.01,0.05,0.05,0.14,0.9,0,2.94
Missouri 6th,MO-06,MO,September 11 attacks,Health care,Mental health,Immigration,Medicare,Property taxes,Medicaid,Islam,Abortion,Minimum wage,0.3,2.01,0.12,0.46,0.04,0.46,0.05,0.08,0.09,0.06,0.14,0.05,0.18,1.01,0.16,0,1.17,0.7,1.14,0.24,0.07,0,0.08,0,0,0.06,0.08,0.52,0.07,0,0.43,0.04,0.03,0.17,0.24,0.84,1.2,0,0.19,0.04,0.28,0.06,0,0.56,0.09,0.73,0.11,0.2,6.19,0.07,3.39,0.24,0.68,0.18,0.43,2.18,0,0,0.03,0,0.57,0.02,0.02,0.36,0.07,0,2.22,3.29,3.6,0,0.05,0.17,1.67,0.08,0.35,0.03,0.32,0.21,0.22,0,0,0.75,0.58,0.06,0.04,0.13,0.19,0.39,0.93,0.69,0,0,0,0.01,0.02,2.61,0.32,0.14,0,0.06,0,0.5,0.05,21.92,0.12,0,0.18,1.59,0,0.08,0.09,0.46,1.32,0,0,1.18,0.31,0.06,0,0,0.88,0.01,0.37,0,0.09,0.1,0.07,0,0.31
Missouri 7th,MO-07,MO,September 11 attacks,Health care,Mental health,Medicare,Medicaid,Minimum wage,Abortion,Immigration,Property taxes,Social security,0.24,1.99,0.03,0.36,0.02,0.21,0.07,0.05,0.02,0.07,0.05,0.01,0.13,0.74,0.1,0.01,0.28,0.63,0.6,0.11,0.28,0,0.01,0,0,0,0.16,0.89,0.01,0,0.17,0.07,0.15,0.11,0.04,0.58,1.08,0.01,0.22,0.13,0.18,0.01,0,1.08,0.13,0.37,0.14,0.37,8.37,0.08,1.97,0.08,1.15,0.11,0.22,1.53,0,0.01,0,0,0.57,0,0,0.23,0.21,0,2.53,2.94,3.55,0,0.02,0.06,2.36,0.31,0.09,0.15,0.18,0.34,0.19,0,0,1.2,0.83,0.04,0,0.49,0.02,0.12,0.4,0.82,0.02,0.01,0,0.03,0.03,1.94,0.41,0.05,0,0.01,0.24,0.26,0.05,22.2,0.06,0,0.08,1.86,0.01,0,0.05,0.03,0.58,0,0.01,0.89,0.28,0.25,0,0,0.73,0.01,0.03,0.03,0.05,0.07,0.17,0,0.22
Missouri 8th,MO-08,MO,September 11 attacks,Medicaid,Confederate states,Medicare,Health care,Euthanasia,Mental health,Islam,Women's health,Social security,0.3,0.94,0,0,0,0.64,0,0.62,0,0,0,0,0,0.32,0.32,0,0,0.64,5.93,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,3.16,0,0,0.93,0,1.28,0,1.21,0,0,0.93,0,0,0,0,3.81,0,0.3,0,0.88,0.59,0.64,2.13,0,0,0,0,0,0,0,0,0,0,8.32,5.63,2.36,0,0,0,0.87,0,0,0,0.3,0,0,0,0,0.88,0.29,0,0,0.29,0,0,0.3,0,0,0,0,0,0,0.29,0,0.61,0,0,0,0.59,0,29.5,0,0,0,1.5,0,0,0,0,0.89,0,0,0.9,0.3,0,0,0,0.91,0.3,0,0,0,0,0,0,1.51
Mississippi 1st,MS-01,MS,September 11 attacks,Medicaid,Health care,Abortion,Medicare,Immigration,Mental health,Confederate states,Tariff,Common core,0.21,4.78,0.12,0.37,0,0.78,0.09,0.13,0,0.16,0.2,0.06,0.19,1.17,0.54,0,0.33,1.91,1.99,0.08,0.2,0,0,0.04,0,0,0.17,0.35,0,0,0.18,0.09,0.02,0.08,0.17,0.6,1.14,0.04,0.39,0.72,0.13,0.02,0,0.33,0.08,0.42,0.09,0.35,5.36,0.04,3.74,0.36,0.87,0.15,0.4,0.91,0,0,0.02,0,0.59,0,0,0.46,0.13,0,5.89,4.44,2.22,0,0.07,0.26,1.48,0.23,0.13,0.21,0.22,0.18,0.11,0.02,0,1.4,0.52,0,0.02,0.27,0.04,0.15,0.22,0.39,0,0.02,0,0.04,0.09,0.86,0.15,0.06,0,0,0.02,0.18,0.02,23.47,0.06,0,0.15,1.31,0,0.02,0.27,0.04,1.94,0,0,0.86,0.16,0.06,0,0,0.99,0.02,0.49,0.17,0.02,0,0.19,0,0.07
Mississippi 2nd,MS-02,MS,Medicaid,First amendment,2003 Invasion of Iraq,Lobbying,September 11 attacks,Common core,Freedom of religion,Islam,Tariff,Iraq War,7.03,2.43,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22,0,0,0,4.94,0,0,0,0,0,0,0,2.49,0,0,0,0,4.63,2.5,4.76,0,0,0,0,2.44,0,0,6.99,0,0,9.61,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,6.82,0,0,0,2.36,0,2.4,0,0,4.65,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0
Mississippi 3rd,MS-03,MS,September 11 attacks,Medicaid,Health care,Mental health,Immigration,Medicare,Social security,Common core,Net neutrality,Minimum wage,0.88,1.43,0.02,0.12,0,0.47,0.01,0.21,0.01,0.03,0.02,0,0.17,0.65,0.19,0.05,0.1,1.72,0.71,0.07,0.09,0,0.02,0.04,0,0,0.07,0.23,0.02,0,0.03,0.03,0.02,0.22,0,0.41,0.3,0,0.39,0.1,0.07,0.04,0,0.29,0.08,0.17,0.08,0.11,6.87,0.06,3.37,0.99,0.63,0.11,1.27,0.9,0,0.05,0.02,0,0.36,0,0.01,0.43,0.04,0,7.71,3.08,4.19,0,0.02,0.08,1.46,0.16,0.14,0.1,0.98,0.13,1.58,0,0,0.72,0.48,0.09,0.06,0.15,0.03,0.1,1.29,0.21,0.03,0,0,0,0.04,0.72,0.24,0,0.01,0,0,0.92,0.02,18.85,0.16,0,0.22,2.89,0.01,0.02,0.08,0.04,0.76,0,0.02,0.63,0.47,0.02,0,0,0.34,0,0.03,0.04,0.03,0.08,0.05,0,0.31
Mississippi 4th,MS-04,MS,September 11 attacks,Immigration,Medicaid,Health care,Mental health,Common core,Medicare,First amendment,Terrorism,Abortion,0.15,2.43,0,0.11,0,0.6,0,0.14,0.02,0.05,0.04,0.09,0.23,0.57,0.18,0,0.77,3.56,1.24,0.23,0.07,0.03,0,0,0,0,0,0.11,0,0,0.05,0.02,0.04,0.07,0,0.47,2.62,0.02,0.41,0,0.2,0.05,0,0.17,0.19,0.39,0.1,0.29,6.16,0.07,7.31,0.93,1.02,0.05,0.34,0.92,0,0,0,0,0.46,0.02,0.02,0.27,0.03,0,6.43,3.06,4.22,0.02,0.05,0.28,0.66,0.25,0.22,0.21,0.17,0.26,0.29,0.02,0,0.74,0.55,0,0.12,0.13,0.03,0.02,0.95,0.5,0.02,0,0,0,0.02,0.9,0.23,0,0,0,0.03,0.4,0,21.01,0.21,0,0.07,1.25,0,0.03,0.24,0.02,0.72,0,0,2.54,0.2,0.07,0,0,0.61,0.03,0.08,0.03,0.02,0,0.18,0.03,0.27
Montana At-Large,MT-AL,MT,September 11 attacks,Health care,Medicaid,Mental health,Property taxes,Medicare,Immigration,Planned Parenthood,United Nations,Minimum wage,0.71,0.9,0.02,0.02,0.01,0.07,0.03,0.07,0.02,0.05,0.16,0,0.29,0.55,0.04,0.03,0.25,0.7,1.68,0.82,0.01,0.01,0,0.03,0,0,0.05,0.12,0.01,0,0.07,0.05,0.09,0.18,0.02,0.23,0.19,0,0.85,0.04,0.09,0.08,0,0.26,0.02,0.82,0.03,0.23,8.46,0.08,1.83,0.14,0.67,0.14,0.93,0.36,0,0,0,0,0.36,0,0,0.31,0.08,0,5.04,3.34,3.46,0,0,0.11,1.71,0.15,0.15,0.11,0.2,0.09,0.03,0.01,0,0.38,0.32,0,0.02,0.25,0.03,0.05,1.15,1.78,0.01,0,0,0,0,3.39,0.39,0.13,0,0,0.01,0.15,0.22,26.1,0.14,0,0.06,1.15,0.04,0.02,0.02,0.05,0.43,0,0,1.26,0.26,0.01,0,0.02,1.72,0,0.02,0,0,0.02,0.13,0,0.21
North Carolina 1st,NC-01,NC,September 11 attacks,Health care,Medicare,Medicaid,Immigration,Mental health,Property taxes,Nuclear power,Abortion,Charter schools,0.01,1.44,0.04,0.17,0.01,0.49,0.01,0.04,0.06,0.03,0.08,0.01,0.38,0.65,1.24,0.05,0.9,0.61,0.61,0.17,0.44,0,0.02,0.01,0,0.01,0.16,0.2,0.01,0,0.06,0.04,0.16,0.19,0.08,0.62,0.27,0.01,0.18,0.12,0.07,0.04,0,0.32,0.23,0.53,0.05,0.12,9.44,0.22,2.57,0.09,0.98,0.08,0.29,1.07,0.01,0,0,0.01,0.28,0,0,0.18,0.07,0,2.72,2.78,2.52,0,0.04,0.1,0.78,0.12,0.18,0.11,0.28,0.19,0.11,0.01,0,1.5,0.78,0.01,0.03,0.23,0.04,0.01,1.2,0.99,0.03,0.01,0.01,0,0.05,1.72,0.49,0.04,0,0.01,0.03,0.2,0.01,9.54,0.15,0,0.08,1.11,0.02,0.06,0.05,0.04,0.83,0,0,0.58,0.36,0.04,0,0.04,1.16,0.03,0.09,0.01,0.06,0.11,0.07,0,0.39
North Carolina 2nd,NC-02,NC,September 11 attacks,Health care,Immigration,Medicaid,Nuclear power,Medicare,Property taxes,Social security,Abortion,Mental health,0.04,1.29,0.08,0.08,0,0.13,0,0,0,0,0.04,0,0.13,0.65,0.77,0,0.37,0.94,0.72,0.13,0.29,0,0,0.04,0,0,0,0.08,0,0,0.09,0,0.04,0.54,0,0.46,0.16,0,0.3,0.2,0.04,0,0,0.33,0.08,0.24,0.12,0.12,5.42,0.21,2.43,0.04,0.47,0.16,0.26,1.01,0,0,0,0,0.21,0,0,0.08,0.2,0,2.1,1.74,1.18,0.04,0,0.12,0.39,0.2,0.12,0.08,0.43,0.24,0.04,0,0,2.04,0.56,0,0.08,0.24,0,0,0.28,0.43,0,0,0,0,0,1.68,0.12,0.04,0,0,0,0.16,0.04,9.47,0.12,0,0.08,1.33,0,0.04,0.04,0.28,0.68,0,0,0.48,0.24,0,0,0,0.69,0.08,0.08,0,0,0.04,0.04,0,0.65
