District,Code,State,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH,NINTH,TENTH,2003 Invasion of Iraq,Abortion,Abortion-rights movement,Affirmative action,Agricultural subsidies,Aid,Alternative energy,Anti-abortion movements,Basic income,Body worn video,Campaign finance,Campus sexual assault,Capital gains tax,Capital punishment,Charter schools,Chelsea Manning,Climate change,Common core,Confederate states,Corporate tax,DACA,Dakota Access pipeline,Dream act,Drug policy,Drug testing welfare recipients,Economic stimulus,Edward Snowden,Electoral college,Electoral fraud,Electronic Classroom of Tomorrow,Eminent domain,Equal pay for equal work,Estate tax in the United States,Euthanasia,Executive Order 13769,Federal reserve system,First amendment,Flag desecration,Flags of the confederate states,Free trade,Freedom of religion,Gender identity,Gender workplace diversity,Genetically modified organism,Gerrymandering,Global warming,Government spending,Gun control,Health care,Hydraulic fracturing,Immigration,Immigration to the United States,Income tax,Iraq War,ISIS,Islam,Israel boycott,Joint Comprehensive Plan of Action (Iran Deal),Labor Unions in the United States,Legal history of cannabis in the United States,Legality of cannabis,LGBT adoption rights,LGBT rights,Lobbying,Lockheed Martin F-35,Maternity leave in the United States,Medicaid,Medicare,Mental health,Mexico-United States barrier,Military budget,Military service,Minimum wage,NAFTA,National Debt of the United States,National security,National Security Agency,NATO,Net neutrality,No fly list,North Korea and weapons of mass destruction,Nuclear power,Obamacare,Offshore bank,Offshore drilling,Overtime pay,Paris Agreement,Patriot act,Pensions,Planned Parenthood,Political corruption,Prescription costs,PRISM,Prison overcrowding,Private Prisons,Property taxes,Public transportation,Right to work,Russian interference in the 2016 United States elections,Russian military action in Syria,Safe spaces,Same-sex marriage,Sanctuary cities,September 11 attacks,Sick leave,Single-payer healthcare,Social programs in the United States,Social security,Solitary confinement,Space exploration,Student loans in the United States,Syrian civil war,Tariff,Tax Cuts and Jobs Act of 2017,Term limits in the United States,Terrorism,Torture,TPP,Transgender people in the military,U.S. national anthem protests,United Nations,Vaccine controversies,Voter turnout,Voting age,War in Afghanistan,Welfare,Whistleblower,Women in combat,Women's health
Nevada 3rd,NV-03,NV,Health care,Medicaid,Medicare,Immigration,September 11 attacks,Mental health,Social security,Abortion,Minimum wage,Islam,0.03,4.45,0.27,0.45,0.02,0.74,0.11,0.45,0.08,0.15,0.34,0.02,0.72,1.64,2.33,0.05,0.91,2.74,1.21,0.4,0.91,0,0.13,0.11,0,0.02,0.31,0.75,0.08,0,0.21,0.05,0.21,0.83,0.11,1.12,1,0.06,0.35,0.16,0.24,0.08,0,0.83,0.14,0.83,0.12,0.5,11.22,0.16,6.81,0.15,2.22,0.18,0.66,3.53,0,0.03,0,0,0.86,0.02,0.05,0.23,0.22,0,8.98,8.82,5.46,0.05,0.14,0.38,3.76,0.72,0.54,0.14,0.69,0.53,0.7,0,0.02,2.27,1.32,0.05,0.17,0.79,0.16,0.37,2.25,2.09,0.11,0.03,0,0.02,0.02,2.27,1.01,0.16,0,0.05,0.03,0.5,0.12,5.99,0.31,0,0.78,4.79,0.11,0.23,0.14,0.25,2.78,0,0.09,1.37,1.27,0.13,0,0.02,2.12,0.11,0.32,0.14,0.03,0.5,0.21,0.02,1.12
Nevada 4th,NV-04,NV,Medicaid,Health care,Immigration,Medicare,Mental health,September 11 attacks,Social security,Minimum wage,Abortion,Common core,0.04,3.73,0.15,0.25,0,0.78,0.14,0.17,0.06,0.2,0.1,0.01,0.67,2.11,1.9,0.05,1.06,3.06,0.9,0.41,1.49,0,0.16,0.05,0,0.01,0.29,0.77,0.06,0,0.17,0.14,0.17,0.66,0.14,0.71,0.97,0.02,0.33,0.08,0.39,0.09,0,0.71,0.2,0.92,0.11,0.37,10.77,0.29,8.5,0.18,2,0.23,0.75,2.62,0.01,0,0.02,0,1.07,0.01,0.04,0.45,0.26,0,12.49,8.36,7.47,0.02,0.07,0.41,3.87,0.62,0.38,0.28,0.6,0.48,1.7,0.06,0,2.94,1.23,0.05,0.05,0.75,0.05,0.24,2.33,2.49,0.04,0.01,0,0.05,0.03,2.29,1.24,0.11,0.01,0.01,0.08,0.71,0.13,5.26,0.25,0,0.6,4.66,0.05,0.07,0.12,0.1,2.26,0,0.11,1.54,1.04,0.1,0,0.01,2.25,0.08,0.26,0.15,0.13,0.6,0.24,0.01,1.07
New York 1st,NY-01,NY,Health care,Medicare,September 11 attacks,Medicaid,Mental health,Immigration,Social security,United Nations,Tariff,Pensions,0.32,2.85,0.06,0.27,0,1.09,0,0.07,0.04,0.07,0.05,0.04,0.45,1.81,0.93,0,1.18,2.67,1.17,0.28,0.3,0,0.1,0.05,0,0,0.18,0.51,0.09,0.08,0.22,0.1,0.26,0.73,0.09,1.77,0.22,0,0.19,0.31,0,0.12,0,0.6,0.4,0.32,0.47,0.3,16.19,0.21,5.98,0.3,1.69,0.17,1.36,3.08,0,0,0.08,0,0.73,0,0.12,0.61,0.35,0,6.94,8.81,6.65,0.05,0.32,0.35,3.6,0.6,0.15,0.05,0.64,0.8,0.02,0,0,1.38,0.96,0,0.02,0.56,0.1,0.36,3.63,2.94,0,0.04,0,0,0,2.17,0.72,0.12,0.06,0,0,0.73,0.03,7.72,0.72,0,0.2,5.56,0,0.02,0.04,0.17,3.94,0,0.02,1.62,1.17,0.09,0,0,4.26,0.41,0.04,0.08,0.08,0.11,0.25,0.02,0.68
New York 2nd,NY-02,NY,September 11 attacks,Health care,Medicaid,Terrorism,Immigration,Medicare,Social security,Mental health,Minimum wage,United Nations,0.88,3.31,0.05,0.19,0,0.48,0,0.09,0.04,0.04,0.09,0,1.07,0.7,0.32,0,0.2,2.73,0.57,0.25,0.69,0,0,0,0,0,1.06,0.45,0,0.32,0.31,0.08,0.46,0.34,0.17,0.78,1.48,0.37,0.14,0.19,0.22,0,0,0.64,0.1,0.22,0.09,0.47,10.02,0.24,6.89,0.04,2.73,0.5,3.89,2.79,0,0.04,0.05,0,1.14,0,0,0.13,0.04,0,8.67,6.28,4.56,0.05,0.22,0.1,4.44,2.69,0.2,0,0.62,0.77,0.1,0,0,0.76,1.1,0.1,0.04,0.14,0.05,1.43,2.32,1.32,0,0,0,0,0,2.31,0.52,0.05,0,0,0.05,1.72,0.32,13.47,0.22,0,0.1,4.7,0.37,0.42,0.05,0.28,2.36,0,0.08,8.08,2.2,0.05,0,0,4.16,0.04,0,0.04,0.27,0.33,0.28,0,0.45
New York 3rd,NY-03,NY,September 11 attacks,Health care,Medicare,Medicaid,Social security,Immigration,United Nations,Minimum wage,Abortion,Common core,0.83,3.36,0,0.51,0,0.85,0,0.16,0,0,0.32,0,0.69,2.1,1.01,0,0.85,2.88,0.68,0.35,0.64,0,0,0,0,0,0,0.81,0,0,0,0,0.83,0,0.64,1.91,0.17,0,0,0.16,0.67,0.16,0,1.75,0,1.3,0.16,0,9.89,0.83,5.42,0,1.29,0.64,0.64,1.69,0,0,0,0,0.16,0,0,0,0,0,8.01,9.74,2.55,0,0,0.16,4.26,0,0,0,0,1.29,0,0,0,0.8,1.13,0,0,0.48,0.16,0.16,2.27,0.96,0,0,0,0,0.16,2.5,0.63,0,0,0,0,1.13,0,13.25,1.13,0,0.17,5.84,0,0,0,0,2.4,0,0,1.3,0.5,0,0,0,4.31,0,0.16,0,0,0,0.17,0,0.82
New York 4th,NY-04,NY,Health care,Immigration,Medicaid,Medicare,September 11 attacks,Property taxes,Mental health,United Nations,Minimum wage,Social security,0.28,4.95,0.33,0.07,0,1.15,0,0.23,0,0.61,0.14,0,0.67,2.55,1.82,0.16,0.92,3.9,1.41,0.63,1.53,0,0.38,0,0,0,0.2,0.33,0,0,0.11,0,0.44,0.36,0.11,2.19,1.11,0,0.48,0.32,0.33,0.11,0,1.26,0.44,0.66,0,0.73,15.65,0.2,14.31,0.5,2.23,0.41,1.18,5.21,0,0,0.09,0,1.26,0,0.07,0.19,0.35,0,8.43,8.38,6.64,0,0.07,0.07,5.84,0.54,0.53,0.65,0.4,0.49,0.5,0,0.34,1.27,1.46,0,0.07,0.15,0.07,0.59,4.98,3.05,0.07,0,0,0,0.07,6.75,1.34,0,0,0,0.07,1.42,0.07,8.03,0.94,0,0.16,5.26,0.11,0.22,0,1.63,3.97,0,0,1.98,0.85,0.26,0,0,6.38,0.07,0.08,0.11,0.42,0.11,0.48,0,0.74
New York 5th,NY-05,NY,Immigration,Health care,Medicaid,September 11 attacks,Abortion,Mental health,Islam,Social security,United Nations,Common core,0.36,8.76,0.32,0,0,1.29,0,0,0,1.37,0,0,0,4.51,1.67,0,1.35,7.38,1.66,0,0.32,0,0,0,0,0,0.33,0.32,0,0,0.34,0,0.33,0.33,0.32,3.82,1.96,0,0,0,0.33,0.32,0,1.27,0.65,0.64,0,1.26,12.75,0.33,12.77,0.63,2.26,0.32,0.64,7.85,0,0,0,0,0.64,0,0,0.32,0.32,0,10.49,3.53,8.61,0,0,0,5.56,0.67,1.34,0.33,0,0.32,0.32,0,0,1.94,1.62,0,0,0,0,0,6.11,0.32,0,0,0,0,0,5.87,1.89,0,0,0,0,1.29,0,9.16,0.96,0,0,7.59,0.32,0,0,0.95,1.27,0,0,1.9,0.97,0,0,0,7.55,0,0,0.33,0.32,0.33,0.66,0,0.65
New York 6th,NY-06,NY,Immigration,Health care,Medicaid,September 11 attacks,Abortion,Mental health,Islam,Social security,United Nations,Common core,0.36,8.76,0.32,0,0,1.29,0,0,0,1.37,0,0,0,4.51,1.67,0,1.35,7.38,1.66,0,0.32,0,0,0,0,0,0.33,0.32,0,0,0.34,0,0.33,0.33,0.32,3.82,1.96,0,0,0,0.33,0.32,0,1.27,0.65,0.64,0,1.26,12.75,0.33,12.77,0.63,2.26,0.32,0.64,7.85,0,0,0,0,0.64,0,0,0.32,0.32,0,10.49,3.53,8.61,0,0,0,5.56,0.67,1.34,0.33,0,0.32,0.32,0,0,1.94,1.62,0,0,0,0,0,6.11,0.32,0,0,0,0,0,5.87,1.89,0,0,0,0,1.29,0,9.16,0.96,0,0,7.59,0.32,0,0,0.95,1.27,0,0,1.9,0.97,0,0,0,7.55,0,0,0.33,0.32,0.33,0.66,0,0.65
New York 7th,NY-07,NY,United Nations,Health care,Immigration,September 11 attacks,Medicaid,Medicare,Mental health,Pensions,Abortion,Islam,0.04,4.86,0.14,0.39,0.01,0.8,0.1,0.17,0.1,0.17,0.25,0.05,0.98,1.74,3.36,0.07,1.54,2.74,0.79,0.71,1.23,0.01,0.13,0.09,0.01,0.02,0.29,0.4,0.06,0.01,0.15,0.14,0.31,0.37,0.18,3.04,0.52,0.02,0.25,0.19,0.15,0.15,0,0.85,0.25,0.97,0.21,0.32,19.87,0.39,12.34,0.27,2.84,0.25,0.92,4.82,0.02,0.06,0.03,0,1.27,0.02,0.03,0.6,0.22,0,8.86,8.34,6.56,0.06,0.17,0.26,4.78,0.83,0.46,0.26,0.55,0.63,0.22,0.02,0,1.08,1.68,0.06,0.11,0.73,0.15,0.26,4.92,2.32,0.07,0.01,0.01,0.01,0.07,3.57,1.92,0.03,0.01,0.06,0.07,0.73,0.06,10.59,0.89,0,0.33,4.26,0.1,0.14,0.16,0.23,4.21,0,0.03,1.86,0.98,0.16,0,0.01,21.44,0.06,0.2,0.06,0.09,0.26,0.36,0.01,0.93
New York 8th,NY-08,NY,United Nations,Health care,Immigration,September 11 attacks,Medicaid,Medicare,Mental health,Pensions,Abortion,Islam,0.04,4.86,0.14,0.39,0.01,0.8,0.1,0.17,0.1,0.17,0.25,0.05,0.98,1.74,3.36,0.07,1.54,2.74,0.79,0.71,1.23,0.01,0.13,0.09,0.01,0.02,0.29,0.4,0.06,0.01,0.15,0.14,0.31,0.37,0.18,3.04,0.52,0.02,0.25,0.19,0.15,0.15,0,0.85,0.25,0.97,0.21,0.32,19.87,0.39,12.34,0.27,2.84,0.25,0.92,4.82,0.02,0.06,0.03,0,1.27,0.02,0.03,0.6,0.22,0,8.86,8.34,6.56,0.06,0.17,0.26,4.78,0.83,0.46,0.26,0.55,0.63,0.22,0.02,0,1.08,1.68,0.06,0.11,0.73,0.15,0.26,4.92,2.32,0.07,0.01,0.01,0.01,0.07,3.57,1.92,0.03,0.01,0.06,0.07,0.73,0.06,10.59,0.89,0,0.33,4.26,0.1,0.14,0.16,0.23,4.21,0,0.03,1.86,0.98,0.16,0,0.01,21.44,0.06,0.2,0.06,0.09,0.26,0.36,0.01,0.93
New York 9th,NY-09,NY,United Nations,Health care,Immigration,September 11 attacks,Medicaid,Medicare,Mental health,Pensions,Abortion,Islam,0.04,4.86,0.14,0.39,0.01,0.8,0.1,0.17,0.1,0.17,0.25,0.05,0.98,1.74,3.36,0.07,1.54,2.74,0.79,0.71,1.23,0.01,0.13,0.09,0.01,0.02,0.29,0.4,0.06,0.01,0.15,0.14,0.31,0.37,0.18,3.04,0.52,0.02,0.25,0.19,0.15,0.15,0,0.85,0.25,0.97,0.21,0.32,19.87,0.39,12.34,0.27,2.84,0.25,0.92,4.82,0.02,0.06,0.03,0,1.27,0.02,0.03,0.6,0.22,0,8.86,8.34,6.56,0.06,0.17,0.26,4.78,0.83,0.46,0.26,0.55,0.63,0.22,0.02,0,1.08,1.68,0.06,0.11,0.73,0.15,0.26,4.92,2.32,0.07,0.01,0.01,0.01,0.07,3.57,1.92,0.03,0.01,0.06,0.07,0.73,0.06,10.59,0.89,0,0.33,4.26,0.1,0.14,0.16,0.23,4.21,0,0.03,1.86,0.98,0.16,0,0.01,21.44,0.06,0.2,0.06,0.09,0.26,0.36,0.01,0.93
New York 10th,NY-10,NY,United Nations,Health care,Immigration,September 11 attacks,Medicaid,Medicare,Mental health,Pensions,Abortion,Islam,0.04,4.86,0.14,0.39,0.01,0.8,0.1,0.17,0.1,0.17,0.25,0.05,0.98,1.74,3.36,0.07,1.54,2.74,0.79,0.71,1.23,0.01,0.13,0.09,0.01,0.02,0.29,0.4,0.06,0.01,0.15,0.14,0.31,0.37,0.18,3.04,0.52,0.02,0.25,0.19,0.15,0.15,0,0.85,0.25,0.97,0.21,0.32,19.87,0.39,12.34,0.27,2.84,0.25,0.92,4.82,0.02,0.06,0.03,0,1.27,0.02,0.03,0.6,0.22,0,8.86,8.34,6.56,0.06,0.17,0.26,4.78,0.83,0.46,0.26,0.55,0.63,0.22,0.02,0,1.08,1.68,0.06,0.11,0.73,0.15,0.26,4.92,2.32,0.07,0.01,0.01,0.01,0.07,3.57,1.92,0.03,0.01,0.06,0.07,0.73,0.06,10.59,0.89,0,0.33,4.26,0.1,0.14,0.16,0.23,4.21,0,0.03,1.86,0.98,0.16,0,0.01,21.44,0.06,0.2,0.06,0.09,0.26,0.36,0.01,0.93
New York 11th,NY-11,NY,Immigration,September 11 attacks,Abortion,Charter schools,Planned Parenthood,Minimum wage,Medicaid,Health care,Pensions,Medicare,0.17,7.2,0.19,0.17,0,0.34,0,0.81,0,0,0.33,0,0.17,0.5,6.82,0,0.71,2.63,0.18,0,1.84,0,0.36,0,0,0,0,1.01,0,0,0,0,0.17,0.17,0,0.5,0.51,0,0,0,0.17,0.17,0,0,0,0.17,0.34,1.82,5.66,0,16.75,0.33,1.34,0.5,0.5,3.88,0,0,0,0,2.34,0,0,0.5,0,0,5.71,4.52,4.16,0,0,0.17,6.19,0.53,0.71,0,0.52,0.51,0,0,0,0.84,0.5,0,0.33,0.5,0,0.34,4.69,6.55,0.17,0,0,0,0,1.93,1.15,0,0,0,0,0.18,0,9.98,0.66,0,0.35,3.96,0,0.33,0,2.83,2.83,0,0,1.5,0.69,0.36,0,0,3.76,0,0,0.17,0.17,1.03,0.17,0,0.18
New York 12th,NY-12,NY,United Nations,Health care,Immigration,September 11 attacks,Medicaid,Medicare,Mental health,Pensions,Abortion,Islam,0.04,4.86,0.14,0.39,0.01,0.8,0.1,0.17,0.1,0.17,0.25,0.05,0.98,1.74,3.36,0.07,1.54,2.74,0.79,0.71,1.23,0.01,0.13,0.09,0.01,0.02,0.29,0.4,0.06,0.01,0.15,0.14,0.31,0.37,0.18,3.04,0.52,0.02,0.25,0.19,0.15,0.15,0,0.85,0.25,0.97,0.21,0.32,19.87,0.39,12.34,0.27,2.84,0.25,0.92,4.82,0.02,0.06,0.03,0,1.27,0.02,0.03,0.6,0.22,0,8.86,8.34,6.56,0.06,0.17,0.26,4.78,0.83,0.46,0.26,0.55,0.63,0.22,0.02,0,1.08,1.68,0.06,0.11,0.73,0.15,0.26,4.92,2.32,0.07,0.01,0.01,0.01,0.07,3.57,1.92,0.03,0.01,0.06,0.07,0.73,0.06,10.59,0.89,0,0.33,4.26,0.1,0.14,0.16,0.23,4.21,0,0.03,1.86,0.98,0.16,0,0.01,21.44,0.06,0.2,0.06,0.09,0.26,0.36,0.01,0.93
New York 13th,NY-13,NY,Medicare,Health care,Medicaid,United Nations,Immigration,September 11 attacks,Property taxes,Minimum wage,Mental health,Tariff,0,4.37,0,0.13,0,0.82,0,0.14,0.14,0.38,0,0,0.72,1.62,0.7,0,0.85,3.1,1.24,0.43,1.88,0,0.14,0,0,0,0.56,0.13,0,0,0,0,0.14,0.56,0.41,1.6,1.52,0,0.28,0,0.56,0,0,0.8,0.14,0.68,0.14,0.4,13.62,0,10.89,0.13,2.82,0.27,0.4,2.98,0,0,0.14,0,1.21,0,0,0.4,0,0,12.68,44.36,4.82,0,0.13,0.13,5.75,0.28,0.28,0,0.15,1.22,0.41,0,0,0.4,2.3,0,0.13,0.54,0,0,4.58,1.07,0,0,0,0,0,6.61,2.15,0,0,0,0,0.42,0,7.81,1.07,0,0.57,4.51,0,0,0.14,0.4,4.66,0,0,1.6,0.82,0.14,0,0,12.52,0,0.13,0,0,0.41,0.7,0,0.93
New York 14th,NY-14,NY,United Nations,Immigration,Health care,September 11 attacks,Medicaid,Minimum wage,Mental health,Abortion,Common core,Islam,0.04,4.49,0.14,0.31,0,0.68,0.05,0.15,0.05,0.15,0.14,0.01,0.65,1.46,2.99,0.02,0.87,4.34,0.79,0.28,1.55,0.02,0.13,0.04,0,0.01,0.21,0.51,0.04,0,0.09,0.08,0.2,0.35,0.18,1.74,0.54,0.02,0.32,0.09,0.18,0.08,0,0.78,0.2,0.84,0.1,0.3,10.69,0.21,10.98,0.19,2.08,0.19,0.99,4.28,0.02,0.04,0.02,0,1.39,0,0.03,0.39,0.14,0,5.4,3.85,4.66,0.09,0.15,0.21,4.93,0.59,0.41,0.16,0.52,0.57,0.12,0.01,0,0.87,1.09,0.03,0.07,0.71,0.08,0.17,3.39,2.5,0.05,0.01,0.01,0,0.07,2.3,1.36,0.05,0.01,0.02,0.1,0.46,0.06,9.12,0.66,0,0.31,3.44,0.06,0.13,0.13,0.29,2.66,0,0.02,1.68,0.93,0.09,0,0.03,16.02,0.06,0.13,0.05,0.07,0.3,0.25,0.01,0.67
New York 15th,NY-15,NY,Medicare,Health care,Medicaid,United Nations,Immigration,September 11 attacks,Property taxes,Minimum wage,Mental health,Tariff,0,4.37,0,0.13,0,0.82,0,0.14,0.14,0.38,0,0,0.72,1.62,0.7,0,0.85,3.1,1.24,0.43,1.88,0,0.14,0,0,0,0.56,0.13,0,0,0,0,0.14,0.56,0.41,1.6,1.52,0,0.28,0,0.56,0,0,0.8,0.14,0.68,0.14,0.4,13.62,0,10.89,0.13,2.82,0.27,0.4,2.98,0,0,0.14,0,1.21,0,0,0.4,0,0,12.68,44.36,4.82,0,0.13,0.13,5.75,0.28,0.28,0,0.15,1.22,0.41,0,0,0.4,2.3,0,0.13,0.54,0,0,4.58,1.07,0,0,0,0,0,6.61,2.15,0,0,0,0,0.42,0,7.81,1.07,0,0.57,4.51,0,0,0.14,0.4,4.66,0,0,1.6,0.82,0.14,0,0,12.52,0,0.13,0,0,0.41,0.7,0,0.93
New York 16th,NY-16,NY,United Nations,Immigration,Health care,September 11 attacks,Medicaid,Minimum wage,Mental health,Abortion,Common core,Islam,0.04,4.49,0.14,0.31,0,0.68,0.05,0.15,0.05,0.15,0.14,0.01,0.65,1.46,2.99,0.02,0.87,4.34,0.79,0.28,1.55,0.02,0.13,0.04,0,0.01,0.21,0.51,0.04,0,0.09,0.08,0.2,0.35,0.18,1.74,0.54,0.02,0.32,0.09,0.18,0.08,0,0.78,0.2,0.84,0.1,0.3,10.69,0.21,10.98,0.19,2.08,0.19,0.99,4.28,0.02,0.04,0.02,0,1.39,0,0.03,0.39,0.14,0,5.4,3.85,4.66,0.09,0.15,0.21,4.93,0.59,0.41,0.16,0.52,0.57,0.12,0.01,0,0.87,1.09,0.03,0.07,0.71,0.08,0.17,3.39,2.5,0.05,0.01,0.01,0,0.07,2.3,1.36,0.05,0.01,0.02,0.1,0.46,0.06,9.12,0.66,0,0.31,3.44,0.06,0.13,0.13,0.29,2.66,0,0.02,1.68,0.93,0.09,0,0.03,16.02,0.06,0.13,0.05,0.07,0.3,0.25,0.01,0.67
New York 17th,NY-17,NY,Health care,Mental health,Immigration,September 11 attacks,United Nations,Medicaid,Medicare,Common core,Pensions,Social security,0.68,3.8,0.16,0.33,0,1.29,0.03,0.37,0.26,0.92,0.42,0,0.59,0.96,1.6,0.28,1.82,6.64,1.41,0.3,1.3,0,0.03,0,0,0.08,0.12,0.38,0.03,0,0.03,0.95,0.06,0.17,0.41,0.93,0.57,0,0.52,0.68,0.06,0.08,0,0.66,0.24,1.33,0.34,2.19,14.74,0.49,8.34,0.27,3.17,0.19,0.9,3.26,0,0,0.03,0,1.49,0,0.1,0.3,0.25,0,7.37,6.93,8.35,0.14,0.43,0.19,4.02,0.23,0.81,0.14,0.39,0.33,0.8,0,0,0.77,0.95,0.17,0,0.55,0,0.1,4.76,1.88,0,0,0,0,0.03,2.58,1.56,0.03,0,0,0.03,0.84,0,8.05,0.32,0,0.26,4.18,0.06,0,0,0.03,2.24,0,0.03,1.47,1.01,0.32,0,0.03,7.67,0.14,0.08,0.06,0,0.42,0.28,0,1.74
New York 18th,NY-18,NY,Health care,Medicare,Mental health,Medicaid,Immigration,Common core,September 11 attacks,Minimum wage,Planned Parenthood,Social security,0.79,2.74,0.23,0.06,0,1.16,0,0.11,0,0.12,0.23,0,0.61,1.51,0.58,0,0.63,6.53,0.47,0.31,0.17,0,0,0.06,0,0,0.29,0.4,0,0,0.06,0,0.4,0.41,0.06,1.72,0.34,0,0.29,0,0,0,0,0.45,0,1.71,0.23,0,17.71,0.12,7.09,0,2.27,0.44,0.61,1.23,0,0,0,0,1.64,0,0,0.23,0.12,0,11.71,13.1,11.8,0,0.06,0.48,5.3,0.12,0.92,0.93,0.11,1.8,0.61,0,0,0.67,1.36,0,0.48,0.06,0,0,3.91,5.29,0,0,0,0,0,3.32,2.07,0.34,0,0.06,0.11,0.29,0,5.78,0.28,0,0.12,4.13,0,0.06,0.74,0.11,3.34,0,0.06,0.45,1.53,0.35,0,0,3.88,0,0.06,0.06,0.11,0.63,0.06,0,0.39
New York 19th,NY-19,NY,Health care,Mental health,September 11 attacks,Medicaid,Immigration,Medicare,Minimum wage,Property taxes,Planned Parenthood,Abortion,1.28,3.94,0.07,0,0,0.56,0,1.25,0,0.33,0.9,0,0.36,2.11,0.35,0.15,0.77,3.12,1.11,0.16,0.48,0,0.16,0.15,0,0,0.08,0.32,0,0,1.59,0,0.07,0.45,0.15,0.55,1.71,0,0.53,0.14,0,0.22,0,1.56,0.15,0.89,0.12,0.21,17.44,0.3,6.99,0.22,2.4,1.84,0.67,1.68,0,0,0,0,0.97,0,0,0.94,0.15,0,7.75,6.87,12.47,0,0.07,0.19,6.67,0.36,0.4,0.2,0.3,0.37,0.34,0,0,1.86,0.81,0,0,0.19,0,0.07,2.11,4.06,0,0,0,0,0,4.35,0.31,0,0,0,0.19,0.85,0,8.47,0,0,0.23,3.7,0.15,0,0.15,0.31,3.24,0,0,1.25,0.45,0.13,0,0,3.11,0,0.7,0,0,0,0.23,0,0.12
New York 20th,NY-20,NY,Health care,Mental health,Medicaid,September 11 attacks,Medicare,Immigration,Minimum wage,Property taxes,Social security,Planned Parenthood,0.68,4.07,0.07,0.35,0.02,1.19,0.11,0.04,0,0.14,0.2,0,0.89,1.66,0.89,0.13,0.87,2.31,1.21,0.16,0.15,0,0,0.05,0,0,0.23,1.21,0,0,0.31,0.02,0.07,0.72,0.04,1.38,1.41,0.07,0.55,0.74,0.29,0.07,0,0.27,0.44,1.27,0.32,0.59,12.11,0.59,4.66,0.12,2.37,1.34,3.19,2.99,0,0,0,0,1.66,0,0,0.19,0.3,0,8.45,7,9.88,0,0.06,0.24,4.59,0.3,1.08,0.17,0.42,0.82,0.27,0,0,4.14,1.02,0,0.02,0.92,0.15,0.02,3.33,4.24,0.02,0.07,0,0.02,0,4.44,0.61,0.02,0,0,0.02,1.14,0.11,8.04,0.43,0,0.58,4.37,0.12,0.21,0.17,0.11,2.03,0,0.11,2.39,1.87,0,0,0,2.19,0.19,0.2,0.33,1.15,0.29,0.3,0,0.26
New York 21st,NY-21,NY,September 11 attacks,Health care,Immigration,Medicare,Mental health,Medicaid,Abortion,Minimum wage,Terrorism,Social security,1.5,6.47,0.04,0.44,0.03,0.75,0.04,0.28,0.17,0.31,0.58,0,0.34,1.76,0.33,0.19,3.35,1.61,0.84,0.65,0.37,0,0.09,0.02,0,0.02,0.4,1.21,0.04,0,0.07,0,0,0.96,0.44,2.07,0.47,0.02,0.46,0.82,0.25,0.07,0,0.24,0.12,0.85,0.28,0.31,23.84,0.81,9.36,0.24,1.41,0.63,2.35,1.58,0,0,0.09,0,1.58,0.09,0.19,0.23,0.3,0,7.18,8.68,8.11,0.13,0.27,0.36,6.29,0.67,0.52,0.11,0.59,0.96,0.74,0,0,1.39,1.11,0,0,0.43,0.09,0.99,1.54,4.93,0.16,0,0,0,0.25,1.69,3.67,0,0,0,0.08,1.55,0,33.21,0.33,0,0.23,5.09,0.13,0.09,0.09,0.66,3.4,0,0,6.13,1.81,0.95,0,0,1.65,0.08,0.23,0.04,0.34,0.37,0.18,0.02,0.9
New York 22nd,NY-22,NY,Health care,Immigration,Mental health,Minimum wage,Medicaid,September 11 attacks,Islam,Medicare,Abortion,Climate change,0.85,5.33,0.35,0.79,0,0.85,0.03,0.66,0,0.09,0.41,0.13,0.31,1.55,1.06,0.39,4.54,1.46,1.26,0.06,0.15,0,0.1,0.19,0,0,0.42,0.7,0.09,0,0.13,0.03,0,1.32,0.59,3.26,0.52,0,0.81,0.12,0.69,0.36,0,0.37,0.33,1.87,1.14,0.37,19.68,0.25,10.7,0.68,2.47,0.58,1.47,5.83,0,0.11,0,0,1.72,0,0.1,0.55,0.35,0,6.97,5.58,9.08,0,0.24,0.21,7.36,1.41,0.3,0,0.71,1.03,0.4,0.09,0,1.03,1.85,0.03,0,0.16,0.12,0.1,0.8,1.84,0.23,0.03,0,0.03,0.03,3.26,0.97,0,0,0.11,0,0.72,0.03,6.8,0.88,0,0.97,3.21,0.32,0.06,0.13,1.12,2.7,0,0,3.42,1.27,0.45,0,0,4.33,0.03,0.21,0.03,0.52,0.59,0.16,0,1.6
